Time(s),Set Current,Actual Current,Velocity of Vehicle (mph),Speed,Packets Recieved,Packet Errors
84.458822,0.001000,0.001000,0.000000,0.000000,3560.000000,0.000000.
84.491798,0.001000,0.001000,0.000000,0.000000,3561.000000,0.000000.
84.501105,0.001000,0.001000,0.000000,0.000000,3562.000000,0.000000.
84.526522,0.001000,0.001000,0.000000,0.000000,3563.000000,0.000000.
84.553213,0.001000,0.001000,0.000000,0.000000,3564.000000,0.000000.
84.580739,0.001000,0.001000,0.000000,0.000000,3565.000000,0.000000.
84.591232,0.001000,0.001000,0.000000,0.000000,3566.000000,0.000000.
84.628829,0.001000,0.001000,0.000000,0.000000,3567.000000,0.000000.
84.642740,0.001000,0.001000,0.000000,0.000000,3568.000000,0.000000.
84.670083,0.001000,0.001000,0.000000,0.000000,3569.000000,0.000000.
84.688938,0.001000,0.001000,0.000000,0.000000,3570.000000,0.000000.
84.711433,0.001000,0.001000,0.000000,0.000000,3571.000000,0.000000.
84.736733,0.001000,0.001000,0.000000,0.000000,3572.000000,0.000000.
84.756605,0.001000,0.001000,0.000000,0.000000,3573.000000,0.000000.
84.794157,0.001000,0.001000,0.000000,0.000000,3574.000000,0.000000.
84.808906,0.001000,0.001000,0.000000,0.000000,3575.000000,0.000000.
84.843759,0.001000,0.001000,0.000000,0.000000,3576.000000,0.000000.
84.856375,0.001000,0.001000,0.000000,0.000000,3577.000000,0.000000.
84.884556,0.001000,0.001000,0.000000,0.000000,3578.000000,0.000000.
84.912675,0.001000,0.001000,0.000000,0.000000,3579.000000,0.000000.
84.930259,0.001000,0.001000,0.000000,0.000000,3580.000000,0.000000.
84.954661,0.001000,0.001000,0.000000,0.000000,3581.000000,0.000000.
84.980521,0.001000,0.001000,0.000000,0.000000,3582.000000,0.000000.
85.008182,0.001000,0.001000,0.000000,0.000000,3583.000000,0.000000.
85.035584,0.001000,0.001000,0.000000,0.000000,3584.000000,0.000000.
85.047331,0.001000,0.001000,0.000000,0.000000,3585.000000,0.000000.
85.072297,0.001000,0.001000,0.000000,0.000000,3586.000000,0.000000.
85.095230,0.001000,0.001000,0.000000,0.000000,3587.000000,0.000000.
85.123985,0.001000,0.001000,0.000000,0.000000,3588.000000,0.000000.
85.151602,0.001000,0.001000,0.000000,0.000000,3589.000000,0.000000.
85.179220,0.001000,0.001000,0.000000,0.000000,3590.000000,0.000000.
85.206969,0.001000,0.001000,0.000000,0.000000,3591.000000,0.000000.
85.217662,0.001000,0.001000,0.000000,0.000000,3592.000000,0.000000.
85.243484,0.001000,0.001000,0.000000,0.000000,3593.000000,0.000000.
85.278161,0.001000,0.001000,0.000000,0.000000,3594.000000,0.000000.
85.288816,0.001000,0.001000,0.000000,0.000000,3595.000000,0.000000.
85.314545,0.001000,0.001000,0.000000,0.000000,3596.000000,0.000000.
85.336259,0.001000,0.001000,0.000000,0.000000,3597.000000,0.000000.
85.362194,0.001000,0.001000,0.000000,0.000000,3598.000000,0.000000.
85.389166,0.001000,0.001000,0.000000,0.000000,3599.000000,0.000000.
85.407359,0.001000,0.001000,0.000000,0.000000,3600.000000,0.000000.
85.430429,0.001000,0.001000,0.000000,0.000000,3601.000000,0.000000.
85.458386,0.001000,0.001000,0.000000,0.000000,3602.000000,0.000000.
85.484711,0.001000,0.001000,0.000000,0.000000,3603.000000,0.000000.
85.504824,0.001000,0.001000,0.000000,0.000000,3604.000000,0.000000.
85.526302,0.001000,0.001000,0.000000,0.000000,3605.000000,0.000000.
85.552749,0.001000,0.001000,0.000000,0.000000,3606.000000,0.000000.
85.579006,0.001000,0.001000,0.000000,0.000000,3607.000000,0.000000.
85.605279,0.001000,0.001000,0.000000,0.000000,3608.000000,0.000000.
85.637880,0.001000,0.001000,0.000000,0.000000,3609.000000,0.000000.
85.649735,0.001000,0.001000,0.000000,0.000000,3610.000000,0.000000.
85.670699,0.001000,0.001000,0.000000,0.000000,3611.000000,0.000000.
85.696908,0.001000,0.001000,0.000000,0.000000,3612.000000,0.000000.
85.720839,0.001000,0.001000,0.000000,0.000000,3613.000000,0.000000.
85.745063,0.001000,0.001000,0.000000,0.000000,3614.000000,0.000000.
85.772861,0.001000,0.001000,0.000000,0.000000,3615.000000,0.000000.
85.802110,0.001000,0.001000,0.000000,0.000000,3616.000000,0.000000.
85.820333,0.001000,0.001000,0.000000,0.000000,3617.000000,0.000000.
85.847625,0.001000,0.001000,0.000000,0.000000,3618.000000,0.000000.
85.869233,0.001000,0.001000,0.000000,0.000000,3619.000000,0.000000.
85.894973,0.001000,0.001000,0.000000,0.000000,3620.000000,0.000000.
85.924513,0.001000,0.001000,0.000000,0.000000,3621.000000,0.000000.
85.935208,0.001000,0.001000,0.000000,0.000000,3622.000000,0.000000.
85.968983,0.001000,0.001000,0.000000,0.000000,3623.000000,0.000000.
85.987337,0.001000,0.001000,0.000000,0.000000,3624.000000,0.000000.
86.014074,0.001000,0.001000,0.000000,0.000000,3625.000000,0.000000.
86.042037,0.001000,0.001000,0.000000,0.000000,3626.000000,0.000000.
86.069560,0.001000,0.001000,0.000000,0.000000,3627.000000,0.000000.
86.079990,0.001000,0.001000,0.000000,0.000000,3628.000000,0.000000.
86.105283,0.001000,0.001000,0.000000,0.000000,3629.000000,0.000000.
86.135878,0.001000,0.001000,0.000000,0.000000,3630.000000,0.000000.
86.163713,0.001000,0.001000,0.000000,0.000000,3631.000000,0.000000.
86.190480,0.001000,0.001000,0.000000,0.000000,3632.000000,0.000000.
86.201245,0.001000,0.001000,0.000000,0.000000,3633.000000,0.000000.
86.225068,0.001000,0.001000,0.000000,0.000000,3634.000000,0.000000.
86.252499,0.001000,0.001000,0.000000,0.000000,3635.000000,0.000000.
86.297232,0.001000,0.001000,0.000000,0.000000,3636.000000,0.000000.
86.309479,0.001000,0.001000,0.000000,0.000000,3637.000000,0.000000.
86.325899,0.001000,0.001000,0.000000,0.000000,3638.000000,0.000000.
86.359295,0.001000,0.001000,0.000000,0.000000,3639.000000,0.000000.
86.370081,0.001000,0.001000,0.000000,0.000000,3640.000000,0.000000.
86.394805,0.001000,0.001000,0.000000,0.000000,3641.000000,0.000000.
86.423875,0.001000,0.001000,0.000000,0.000000,3642.000000,0.000000.
86.453158,0.001000,0.001000,0.000000,0.000000,3643.000000,0.000000.
86.464284,0.001000,0.001000,0.000000,0.000000,3644.000000,0.000000.
86.499752,0.001000,0.001000,0.000000,0.000000,3645.000000,0.000000.
86.514286,0.001000,0.001000,0.000000,0.000000,3646.000000,0.000000.
86.536853,0.001000,0.001000,0.000000,0.000000,3647.000000,0.000000.
86.562355,0.001000,0.001000,0.000000,0.000000,3648.000000,0.000000.
86.591743,0.001000,0.001000,0.000000,0.000000,3649.000000,0.000000.
86.616887,0.001000,0.001000,0.000000,0.000000,3650.000000,0.000000.
86.644195,0.001000,0.001000,0.000000,0.000000,3651.000000,0.000000.
86.657037,0.001000,0.001000,0.000000,0.000000,3652.000000,0.000000.
86.689118,0.001000,0.001000,0.000000,0.000000,3653.000000,0.000000.
86.705865,0.001000,0.001000,0.000000,0.000000,3654.000000,0.000000.
86.735251,0.001000,0.001000,0.000000,0.000000,3655.000000,0.000000.
86.761806,0.001000,0.001000,0.000000,0.000000,3656.000000,0.000000.
86.788613,0.001000,0.001000,0.000000,0.000000,3657.000000,0.000000.
86.818471,0.001000,0.001000,0.000000,0.000000,3658.000000,0.000000.
86.831134,0.001000,0.001000,0.000000,0.000000,3659.000000,0.000000.
86.851833,0.001000,0.001000,0.000000,0.000000,3660.000000,0.000000.
86.880295,0.001000,0.001000,0.000000,0.000000,3661.000000,0.000000.
86.906320,0.001000,0.001000,0.000000,0.000000,3662.000000,0.000000.
86.920877,0.001000,0.001000,0.000000,0.000000,3663.000000,0.000000.
86.944669,0.001000,0.001000,0.000000,0.000000,3664.000000,0.000000.
86.965380,0.001000,0.001000,0.000000,0.000000,3665.000000,0.000000.
86.997080,0.001000,0.001000,0.000000,0.000000,3666.000000,0.000000.
87.023434,0.001000,0.001000,0.000000,0.000000,3667.000000,0.000000.
87.049828,0.001000,0.001000,0.000000,0.000000,3668.000000,0.000000.
87.076101,0.001000,0.001000,0.000000,0.000000,3669.000000,0.000000.
87.088420,0.001000,0.001000,0.000000,0.000000,3670.000000,0.000000.
87.113101,0.001000,0.001000,0.000000,0.000000,3671.000000,0.000000.
87.143067,0.001000,0.001000,0.000000,0.000000,3672.000000,0.000000.
87.165537,0.001000,0.001000,0.000000,0.000000,3673.000000,0.000000.
87.207514,0.001000,0.001000,0.000000,0.000000,3674.000000,0.000000.
87.218726,0.001000,0.001000,0.000000,0.000000,3675.000000,0.000000.
87.237625,0.001000,0.001000,0.000000,0.000000,3676.000000,0.000000.
87.264441,0.001000,0.001000,0.000000,0.000000,3677.000000,0.000000.
87.305918,0.001000,0.001000,0.000000,0.000000,3678.000000,0.000000.
87.317445,0.001000,0.001000,0.000000,0.000000,3679.000000,0.000000.
87.335154,0.001000,0.001000,0.000000,0.000000,3680.000000,0.000000.
87.368950,0.001000,0.001000,0.000000,0.000000,3681.000000,0.000000.
87.380095,0.001000,0.001000,0.000000,0.000000,3682.000000,0.000000.
87.404517,0.001000,0.001000,0.000000,0.000000,3683.000000,0.000000.
87.433254,0.001000,0.001000,0.000000,0.000000,3684.000000,0.000000.
87.446687,0.001000,0.001000,0.000000,0.000000,3685.000000,0.000000.
87.480068,0.001000,0.001000,0.000000,0.000000,3686.000000,0.000000.
87.496157,0.001000,0.001000,0.000000,0.000000,3687.000000,0.000000.
87.524298,0.001000,0.001000,0.000000,0.000000,3688.000000,0.000000.
87.547570,0.001000,0.001000,0.000000,0.000000,3689.000000,0.000000.
87.575119,0.001000,0.001000,0.000000,0.000000,3690.000000,0.000000.
87.596051,0.001000,0.001000,0.000000,0.000000,3691.000000,0.000000.
87.623046,0.001000,0.001000,0.000000,0.000000,3692.000000,0.000000.
87.651762,0.001000,0.001000,0.000000,0.000000,3693.000000,0.000000.
87.679760,0.001000,0.001000,0.000000,0.000000,3694.000000,0.000000.
87.690267,0.001000,0.001000,0.000000,0.000000,3695.000000,0.000000.
87.716314,0.001000,0.001000,0.000000,0.000000,3696.000000,0.000000.
87.743307,0.001000,0.001000,0.000000,0.000000,3697.000000,0.000000.
87.771749,0.001000,0.001000,0.000000,0.000000,3698.000000,0.000000.
87.797439,0.001000,0.001000,0.000000,0.000000,3699.000000,0.000000.
87.807477,0.001000,0.001000,0.000000,0.000000,3700.000000,0.000000.
87.837515,0.001000,0.001000,0.000000,0.000000,3701.000000,0.000000.
87.864856,0.001000,0.001000,0.000000,0.000000,3702.000000,0.000000.
87.883780,0.001000,0.001000,0.000000,0.000000,3703.000000,0.000000.
87.909455,0.001000,0.001000,0.000000,0.000000,3704.000000,0.000000.
87.931184,0.001000,0.001000,0.000000,0.000000,3705.000000,0.000000.
87.958464,0.001000,0.001000,0.000000,0.000000,3706.000000,0.000000.
87.984041,0.001000,0.001000,0.000000,0.000000,3707.000000,0.000000.
88.012196,0.001000,0.001000,0.000000,0.000000,3708.000000,0.000000.
88.037559,0.001000,0.001000,0.000000,0.000000,3709.000000,0.000000.
88.051469,0.001000,0.001000,0.000000,0.000000,3710.000000,0.000000.
88.079008,0.001000,0.001000,0.000000,0.000000,3711.000000,0.000000.
88.098109,0.001000,0.001000,0.000000,0.000000,3712.000000,0.000000.
88.124229,0.001000,0.001000,0.000000,0.000000,3713.000000,0.000000.
88.146243,0.001000,0.001000,0.000000,0.000000,3714.000000,0.000000.
88.170135,0.001000,0.001000,0.000000,0.000000,3715.000000,0.000000.
88.195189,0.001000,0.001000,0.000000,0.000000,3716.000000,0.000000.
88.220861,0.001000,0.001000,0.000000,0.000000,3717.000000,0.000000.
88.247901,0.001000,0.001000,0.000000,0.000000,3718.000000,0.000000.
88.275582,0.001000,0.001000,0.000000,0.000000,3719.000000,0.000000.
88.294524,0.001000,0.001000,0.000000,0.000000,3720.000000,0.000000.
88.350333,0.001000,0.001000,0.000000,0.000000,3721.000000,0.000000.
88.361302,0.001000,0.001000,0.000000,0.000000,3722.000000,0.000000.
88.372691,0.001000,0.001000,0.000000,0.000000,3723.000000,0.000000.
88.390682,0.001000,0.001000,0.000000,0.000000,3724.000000,0.000000.
88.407810,0.001000,0.001000,0.000000,0.000000,3725.000000,0.000000.
88.433893,0.001000,0.001000,0.000000,0.000000,3726.000000,0.000000.
88.464884,0.001000,0.001000,0.000000,0.000000,3727.000000,0.000000.
88.481223,0.001000,0.001000,0.000000,0.000000,3728.000000,0.000000.
88.511327,0.001000,0.001000,0.000000,0.000000,3729.000000,0.000000.
88.539417,0.001000,0.001000,0.000000,0.000000,3730.000000,0.000000.
88.565931,0.001000,0.001000,0.000000,0.000000,3731.000000,0.000000.
88.576316,0.001000,0.001000,0.000000,0.000000,3732.000000,0.000000.
88.598529,0.001000,0.001000,0.000000,0.000000,3733.000000,0.000000.
88.631492,0.001000,0.001000,0.000000,0.000000,3734.000000,0.000000.
88.657625,0.001000,0.001000,0.000000,0.000000,3735.000000,0.000000.
88.688566,0.001000,0.001000,0.000000,0.000000,3736.000000,0.000000.
88.699090,0.001000,0.001000,0.000000,0.000000,3737.000000,0.000000.
88.721359,0.001000,0.001000,0.000000,0.000000,3738.000000,0.000000.
88.747281,0.001000,0.001000,0.000000,0.000000,3739.000000,0.000000.
88.774947,0.001000,0.001000,0.000000,0.000000,3740.000000,0.000000.
88.803129,0.001000,0.001000,0.000000,0.000000,3741.000000,0.000000.
88.815300,0.001000,0.001000,0.000000,0.000000,3742.000000,0.000000.
88.851175,0.001000,0.001000,0.000000,0.000000,3743.000000,0.000000.
88.865971,0.001000,0.001000,0.000000,0.000000,3744.000000,0.000000.
88.890800,0.001000,0.001000,0.000000,0.000000,3745.000000,0.000000.
88.921002,0.001000,0.001000,0.000000,0.000000,3746.000000,0.000000.
88.948738,0.001000,0.001000,0.000000,0.000000,3747.000000,0.000000.
88.959619,0.001000,0.001000,0.000000,0.000000,3748.000000,0.000000.
88.990697,0.001000,0.001000,0.000000,0.000000,3749.000000,0.000000.
89.009755,0.001000,0.001000,0.000000,0.000000,3750.000000,0.000000.
89.033504,0.001000,0.001000,0.000000,0.000000,3751.000000,0.000000.
89.060475,0.001000,0.001000,0.000000,0.000000,3752.000000,0.000000.
89.088805,0.001000,0.001000,0.000000,0.000000,3753.000000,0.000000.
89.106978,0.001000,0.001000,0.000000,0.000000,3754.000000,0.000000.
89.135466,0.001000,0.001000,0.000000,0.000000,3755.000000,0.000000.
89.156887,0.001000,0.001000,0.000000,0.000000,3756.000000,0.000000.
89.185732,0.001000,0.001000,0.000000,0.000000,3757.000000,0.000000.
89.199918,0.001000,0.001000,0.000000,0.000000,3758.000000,0.000000.
89.233230,0.001000,0.001000,0.000000,0.000000,3759.000000,0.000000.
89.253134,0.001000,0.001000,0.000000,0.000000,3760.000000,0.000000.
89.281131,0.001000,0.001000,0.000000,0.000000,3761.000000,0.000000.
89.292803,0.001000,0.001000,0.000000,0.000000,3762.000000,0.000000.
89.326134,0.001000,0.001000,0.000000,0.000000,3763.000000,0.000000.
89.360938,0.001000,0.001000,0.000000,0.000000,3764.000000,0.000000.
89.370593,0.001000,0.001000,0.000000,0.000000,3765.000000,0.000000.
89.394787,0.001000,0.001000,0.000000,0.000000,3766.000000,0.000000.
89.422308,0.001000,0.001000,0.000000,0.000000,3767.000000,0.000000.
89.443133,0.001000,0.001000,0.000000,0.000000,3768.000000,0.000000.
89.470610,0.001000,0.001000,0.000000,0.000000,3769.000000,0.000000.
89.491733,0.001000,0.001000,0.000000,0.000000,3770.000000,0.000000.
89.518942,0.001000,0.001000,0.000000,0.000000,3771.000000,0.000000.
89.545489,0.001000,0.001000,0.000000,0.000000,3772.000000,0.000000.
89.572515,0.001000,0.001000,0.000000,0.000000,3773.000000,0.000000.
89.584834,0.001000,0.001000,0.000000,0.000000,3774.000000,0.000000.
89.619745,0.001000,0.001000,0.000000,0.000000,3775.000000,0.000000.
89.634048,0.001000,0.001000,0.000000,0.000000,3776.000000,0.000000.
89.662995,0.001000,0.001000,0.000000,0.000000,3777.000000,0.000000.
89.690061,0.001000,0.001000,0.000000,0.000000,3778.000000,0.000000.
89.718166,0.001000,0.001000,0.000000,0.000000,3779.000000,0.000000.
89.747478,0.001000,0.001000,0.000000,0.000000,3780.000000,0.000000.
89.758217,0.001000,0.001000,0.000000,0.000000,3781.000000,0.000000.
89.777550,0.001000,0.001000,0.000000,0.000000,3782.000000,0.000000.
89.807540,0.001000,0.001000,0.000000,0.000000,3783.000000,0.000000.
89.833851,0.001000,0.001000,0.000000,0.000000,3784.000000,0.000000.
89.859480,0.001000,0.001000,0.000000,0.000000,3785.000000,0.000000.
89.884221,0.001000,0.001000,0.000000,0.000000,3786.000000,0.000000.
89.914337,0.001000,0.001000,0.000000,0.000000,3787.000000,0.000000.
89.922181,0.001000,0.001000,0.000000,0.000000,3788.000000,0.000000.
89.953246,0.001000,0.001000,0.000000,0.000000,3789.000000,0.000000.
89.976048,0.001000,0.001000,0.000000,0.000000,3790.000000,0.000000.
90.005357,0.001000,0.001000,0.000000,0.000000,3791.000000,0.000000.
90.017897,0.001000,0.001000,0.000000,0.000000,3792.000000,0.000000.
90.040415,0.001000,0.001000,0.000000,0.000000,3793.000000,0.000000.
90.068821,0.001000,0.001000,0.000000,0.000000,3794.000000,0.000000.
90.094447,0.001000,0.001000,0.000000,0.000000,3795.000000,0.000000.
90.122924,0.001000,0.001000,0.000000,0.000000,3796.000000,0.000000.
90.135613,0.001000,0.001000,0.000000,0.000000,3797.000000,0.000000.
90.168588,0.001000,0.001000,0.000000,0.000000,3798.000000,0.000000.
90.185435,0.001000,0.001000,0.000000,0.000000,3799.000000,0.000000.
90.222414,0.001000,0.001000,0.000000,0.000000,3800.000000,0.000000.
90.233045,0.001000,0.001000,0.000000,0.000000,3801.000000,0.000000.
90.255591,0.001000,0.001000,0.000000,0.000000,3802.000000,0.000000.
90.283565,0.001000,0.001000,0.000000,0.000000,3803.000000,0.000000.
90.309913,0.001000,0.001000,0.000000,0.000000,3804.000000,0.000000.
90.337136,0.001000,0.001000,0.000000,0.000000,3805.000000,0.000000.
90.365690,0.001000,0.001000,0.000000,0.000000,3806.000000,0.000000.
90.378066,0.001000,0.001000,0.000000,0.000000,3807.000000,0.000000.
90.401866,0.001000,0.001000,0.000000,0.000000,3808.000000,0.000000.
90.425573,0.001000,0.001000,0.000000,0.000000,3809.000000,0.000000.
90.455417,0.001000,0.001000,0.000000,0.000000,3810.000000,0.000000.
90.480999,0.001000,0.001000,0.000000,0.000000,3811.000000,0.000000.
90.507627,0.001000,0.001000,0.000000,0.000000,3812.000000,0.000000.
90.532570,0.001000,0.001000,0.000000,0.000000,3813.000000,0.000000.
90.560687,0.001000,0.001000,0.000000,0.000000,3814.000000,0.000000.
90.570127,0.001000,0.001000,0.000000,0.000000,3815.000000,0.000000.
90.597461,0.001000,0.001000,0.000000,0.000000,3816.000000,0.000000.
90.626133,0.001000,0.001000,0.000000,0.000000,3817.000000,0.000000.
90.654515,0.001000,0.001000,0.000000,0.000000,3818.000000,0.000000.
90.665903,0.001000,0.001000,0.000000,0.000000,3819.000000,0.000000.
90.689717,0.001000,0.001000,0.000000,0.000000,3820.000000,0.000000.
90.712807,0.001000,0.001000,0.000000,0.000000,3821.000000,0.000000.
90.737719,0.001000,0.001000,0.000000,0.000000,3822.000000,0.000000.
90.762510,0.001000,0.001000,0.000000,0.000000,3823.000000,0.000000.
90.788631,0.001000,0.001000,0.000000,0.000000,3824.000000,0.000000.
90.817506,0.001000,0.001000,0.000000,0.000000,3825.000000,0.000000.
90.836810,0.001000,0.001000,0.000000,0.000000,3826.000000,0.000000.
90.866661,0.001000,0.001000,0.000000,0.000000,3827.000000,0.000000.
90.894679,0.001000,0.001000,0.000000,0.000000,3828.000000,0.000000.
90.905513,0.001000,0.001000,0.000000,0.000000,3829.000000,0.000000.
90.930337,0.001000,0.001000,0.000000,0.000000,3830.000000,0.000000.
90.958253,0.001000,0.001000,0.000000,0.000000,3831.000000,0.000000.
90.986101,0.001000,0.001000,0.000000,0.000000,3832.000000,0.000000.
91.012648,0.001000,0.001000,0.000000,0.000000,3833.000000,0.000000.
91.023049,0.001000,0.001000,0.000000,0.000000,3834.000000,0.000000.
91.050115,0.001000,0.001000,0.000000,0.000000,3835.000000,0.000000.
91.071237,0.001000,0.001000,0.000000,0.000000,3836.000000,0.000000.
91.098998,0.001000,0.001000,0.000000,0.000000,3837.000000,0.000000.
91.121468,0.001000,0.001000,0.000000,0.000000,3838.000000,0.000000.
91.151974,0.001000,0.001000,0.000000,0.000000,3839.000000,0.000000.
91.182345,0.001000,0.001000,0.000000,0.000000,3840.000000,0.000000.
91.202062,0.001000,0.001000,0.000000,0.000000,3841.000000,0.000000.
91.227068,0.001000,0.001000,0.000000,0.000000,3842.000000,0.000000.
91.254129,0.001000,0.001000,0.000000,0.000000,3843.000000,0.000000.
91.264527,0.001000,0.001000,0.000000,0.000000,3844.000000,0.000000.
91.290474,0.001000,0.001000,0.000000,0.000000,3845.000000,0.000000.
91.314204,0.001000,0.001000,0.000000,0.000000,3846.000000,0.000000.
91.341441,0.001000,0.001000,0.000000,0.000000,3847.000000,0.000000.
91.361043,0.001000,0.001000,0.000000,0.000000,3848.000000,0.000000.
91.395071,0.001000,0.001000,0.000000,0.000000,3849.000000,0.000000.
91.410033,0.001000,0.001000,0.000000,0.000000,3850.000000,0.000000.
91.436053,0.001000,0.001000,0.000000,0.000000,3851.000000,0.000000.
91.464832,0.001000,0.001000,0.000000,0.000000,3852.000000,0.000000.
91.479882,0.001000,0.001000,0.000000,0.000000,3853.000000,0.000000.
91.506194,0.001000,0.001000,0.000000,0.000000,3854.000000,0.000000.
91.531297,0.001000,0.001000,0.000000,0.000000,3855.000000,0.000000.
91.558857,0.001000,0.001000,0.000000,0.000000,3856.000000,0.000000.
91.584479,0.001000,0.001000,0.000000,0.000000,3857.000000,0.000000.
91.613480,0.001000,0.001000,0.000000,0.000000,3858.000000,0.000000.
91.647424,0.001000,0.001000,0.000000,0.000000,3859.000000,0.000000.
91.658715,0.001000,0.001000,0.000000,0.000000,3860.000000,0.000000.
91.679444,0.001000,0.001000,0.000000,0.000000,3861.000000,0.000000.
91.708166,0.001000,0.001000,0.000000,0.000000,3862.000000,0.000000.
91.718976,0.001000,0.001000,0.000000,0.000000,3863.000000,0.000000.
91.752064,0.001000,0.001000,0.000000,0.000000,3864.000000,0.000000.
91.769524,0.001000,0.001000,0.000000,0.000000,3865.000000,0.000000.
91.795436,0.001000,0.001000,0.000000,0.000000,3866.000000,0.000000.
91.824170,0.001000,0.001000,0.000000,0.000000,3867.000000,0.000000.
91.844209,0.001000,0.001000,0.000000,0.000000,3868.000000,0.000000.
91.865629,0.001000,0.001000,0.000000,0.000000,3869.000000,0.000000.
91.891219,0.001000,0.001000,0.000000,0.000000,3870.000000,0.000000.
91.918536,0.001000,0.001000,0.000000,0.000000,3871.000000,0.000000.
91.946863,0.001000,0.001000,0.000000,0.000000,3872.000000,0.000000.
91.974988,0.001000,0.001000,0.000000,0.000000,3873.000000,0.000000.
91.986517,0.001000,0.001000,0.000000,0.000000,3874.000000,0.000000.
92.008892,0.001000,0.001000,0.000000,0.000000,3875.000000,0.000000.
92.032145,0.001000,0.001000,0.000000,0.000000,3876.000000,0.000000.
92.055550,0.001000,0.001000,0.000000,0.000000,3877.000000,0.000000.
92.085535,0.001000,0.001000,0.000000,0.000000,3878.000000,0.000000.
92.105583,0.001000,0.001000,0.000000,0.000000,3879.000000,0.000000.
92.133938,0.001000,0.001000,0.000000,0.000000,3880.000000,0.000000.
92.156577,0.001000,0.001000,0.000000,0.000000,3881.000000,0.000000.
92.181562,0.001000,0.001000,0.000000,0.000000,3882.000000,0.000000.
92.201507,0.001000,0.001000,0.000000,0.000000,3883.000000,0.000000.
92.223459,0.001000,0.001000,0.000000,0.000000,3884.000000,0.000000.
92.249722,0.001000,0.001000,0.000000,0.000000,3885.000000,0.000000.
92.279438,0.001000,0.001000,0.000000,0.000000,3886.000000,0.000000.
92.309199,0.001000,0.001000,0.000000,0.000000,3887.000000,0.000000.
92.320504,0.001000,0.001000,0.000000,0.000000,3888.000000,0.000000.
92.341524,0.001000,0.001000,0.000000,0.000000,3889.000000,0.000000.
92.393789,0.001000,0.001000,0.000000,0.000000,3890.000000,0.000000.
92.404561,0.001000,0.001000,0.000000,0.000000,3891.000000,0.000000.
92.420936,0.001000,0.001000,0.000000,0.000000,3892.000000,0.000000.
92.446659,0.001000,0.001000,0.000000,0.000000,3893.000000,0.000000.
92.475984,0.001000,0.001000,0.000000,0.000000,3894.000000,0.000000.
92.489118,0.001000,0.001000,0.000000,0.000000,3895.000000,0.000000.
92.522103,0.001000,0.001000,0.000000,0.000000,3896.000000,0.000000.
92.533850,0.001000,0.001000,0.000000,0.000000,3897.000000,0.000000.
92.559732,0.001000,0.001000,0.000000,0.000000,3898.000000,0.000000.
92.598918,0.001000,0.001000,0.000000,0.000000,3899.000000,0.000000.
92.611226,0.001000,0.001000,0.000000,0.000000,3900.000000,0.000000.
92.639884,0.001000,0.001000,0.000000,0.000000,3901.000000,0.000000.
92.661655,0.001000,0.001000,0.000000,0.000000,3902.000000,0.000000.
92.681941,0.001000,0.001000,0.000000,0.000000,3903.000000,0.000000.
92.708992,0.001000,0.001000,0.000000,0.000000,3904.000000,0.000000.
92.734176,0.001000,0.001000,0.000000,0.000000,3905.000000,0.000000.
92.761675,0.001000,0.001000,0.000000,0.000000,3906.000000,0.000000.
92.779982,0.001000,0.001000,0.000000,0.000000,3907.000000,0.000000.
92.809352,0.001000,0.001000,0.000000,0.000000,3908.000000,0.000000.
92.837658,0.001000,0.001000,0.000000,0.000000,3909.000000,0.000000.
92.849199,0.001000,0.001000,0.000000,0.000000,3910.000000,0.000000.
92.876155,0.001000,0.001000,0.000000,0.000000,3911.000000,0.000000.
92.900473,0.001000,0.001000,0.000000,0.000000,3912.000000,0.000000.
92.927971,0.001000,0.001000,0.000000,0.000000,3913.000000,0.000000.
92.959377,0.001000,0.001000,0.000000,0.000000,3914.000000,0.000000.
92.971630,0.001000,0.001000,0.000000,0.000000,3915.000000,0.000000.
92.993271,0.001000,0.001000,0.000000,0.000000,3916.000000,0.000000.
93.021172,0.001000,0.001000,0.000000,0.000000,3917.000000,0.000000.
93.043263,0.001000,0.001000,0.000000,0.000000,3918.000000,0.000000.
93.071558,0.001000,0.001000,0.000000,0.000000,3919.000000,0.000000.
93.099143,0.001000,0.001000,0.000000,0.000000,3920.000000,0.000000.
93.113233,0.001000,0.001000,0.000000,0.000000,3921.000000,0.000000.
93.151470,0.001000,0.001000,0.000000,0.000000,3922.000000,0.000000.
93.165583,0.001000,0.001000,0.000000,0.000000,3923.000000,0.000000.
93.195751,0.001000,0.001000,0.000000,0.000000,3924.000000,0.000000.
93.216190,0.001000,0.001000,0.000000,0.000000,3925.000000,0.000000.
93.243134,0.001000,0.001000,0.000000,0.000000,3926.000000,0.000000.
93.271073,0.001000,0.001000,0.000000,0.000000,3927.000000,0.000000.
93.281364,0.001000,0.001000,0.000000,0.000000,3928.000000,0.000000.
93.306256,0.001000,0.001000,0.000000,0.000000,3929.000000,0.000000.
93.333058,0.001000,0.001000,0.000000,0.000000,3930.000000,0.000000.
93.352211,0.001000,0.001000,0.000000,0.000000,3931.000000,0.000000.
93.379135,0.001000,0.001000,0.000000,0.000000,3932.000000,0.000000.
93.412295,0.001000,0.001000,0.000000,0.000000,3933.000000,0.000000.
93.426448,0.001000,0.001000,0.000000,0.000000,3934.000000,0.000000.
93.449625,0.001000,0.001000,0.000000,0.000000,3935.000000,0.000000.
93.477458,0.001000,0.001000,0.000000,0.000000,3936.000000,0.000000.
