Time(s),Set Current,Actual Current,Velocity of Vehicle (mph),Speed,Packets Recieved,Packet Errors
0.009866,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000.
0.024280,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000.
0.040996,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000.
0.053702,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000.
0.082532,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000.
0.102399,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000.
0.113915,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000.
0.133285,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000.
0.147610,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,0.000000.
0.165518,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000.
0.182541,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000.
0.193341,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,0.000000.
0.205699,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000.
0.219752,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,0.000000.
0.239068,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000.
0.249558,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000.
0.266876,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000.
0.278424,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0.000000.
0.294480,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000.
0.306461,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000.
0.319473,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,0.000000.
0.334571,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000.
0.346442,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0.000000.
0.364063,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,0.000000.
0.376434,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000.
0.390441,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0.000000.
0.402075,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,0.000000.
0.417080,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,0.000000.
0.432095,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,29.000000,0.000000.
0.440223,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,0.000000.
0.455820,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,31.000000,0.000000.
0.467499,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,0.000000.
0.485181,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,0.000000.
0.496824,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,0.000000.
0.508056,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,35.000000,0.000000.
0.527029,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,0.000000.
0.541270,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,0.000000.
0.551944,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,0.000000.
0.561768,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,0.000000.
0.576335,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.000000.
0.588439,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,41.000000,0.000000.
0.604096,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,0.000000.
0.615322,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000.
0.626876,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,44.000000,0.000000.
0.644739,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000.
0.659514,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,0.000000.
0.668045,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,0.000000.
0.681593,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,48.000000,0.000000.
0.693481,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,0.000000.
0.710526,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000.
0.722357,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,51.000000,0.000000.
0.733530,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,52.000000,0.000000.
0.751722,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,53.000000,0.000000.
0.763738,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,54.000000,0.000000.
0.776814,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,55.000000,0.000000.
0.784759,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,0.000000.
0.799831,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,0.000000.
0.811489,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,0.000000.
0.826158,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,59.000000,0.000000.
0.837363,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,60.000000,0.000000.
0.851815,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,61.000000,0.000000.
0.860528,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,62.000000,0.000000.
0.875670,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,63.000000,0.000000.
0.892160,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,64.000000,0.000000.
0.902158,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,65.000000,0.000000.
0.913988,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,0.000000.
0.929740,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,67.000000,0.000000.
0.941710,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,68.000000,0.000000.
0.956949,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,69.000000,0.000000.
0.974353,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,70.000000,0.000000.
0.983800,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,71.000000,0.000000.
0.997572,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,0.000000.
1.005061,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,73.000000,0.000000.
1.018042,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,74.000000,0.000000.
1.029681,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,75.000000,0.000000.
1.045488,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,76.000000,0.000000.
1.058207,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,77.000000,0.000000.
1.066098,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,0.000000.
1.082728,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,79.000000,0.000000.
1.094320,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,80.000000,0.000000.
1.133441,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,81.000000,0.000000.
1.159704,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,82.000000,0.000000.
1.184046,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,83.000000,0.000000.
1.209283,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,84.000000,0.000000.
1.232356,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,85.000000,0.000000.
1.256558,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,86.000000,0.000000.
1.280418,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,87.000000,0.000000.
1.310064,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,0.000000.
1.325078,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,89.000000,0.000000.
1.351788,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000000,0.000000.
1.387702,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,91.000000,0.000000.
1.398092,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,92.000000,0.000000.
1.419067,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,93.000000,0.000000.
1.444152,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,94.000000,0.000000.
1.467820,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,95.000000,0.000000.
1.495425,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,0.000000.
1.526221,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,97.000000,0.000000.
1.540073,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,98.000000,0.000000.
1.575123,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,99.000000,0.000000.
1.588310,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000.
1.615219,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,101.000000,0.000000.
1.640146,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,102.000000,0.000000.
1.666004,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,103.000000,0.000000.
1.690745,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,104.000000,0.000000.
1.717887,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,105.000000,0.000000.
1.743858,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,106.000000,0.000000.
1.757519,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,107.000000,0.000000.
1.780017,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,108.000000,0.000000.
1.806026,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,109.000000,0.000000.
