INFO:root:2016-12-22 11:35:14.322401: Starting Speed Datalog.
INFO:root:2016-12-22 11:35:14.323451: Integer Speed =10.
INFO:root:2016-12-22 11:35:14.323770: Decimal Speed =6.
INFO:root:2016-12-22 11:35:14.424337: Actual Speed =10.006.
INFO:root:2016-12-22 11:35:14.425471: Integer Speed =14.
INFO:root:2016-12-22 11:35:14.425974: Decimal Speed =983.
INFO:root:2016-12-22 11:35:14.526712: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:14.527705: Integer Speed =15.
INFO:root:2016-12-22 11:35:14.528124: Decimal Speed =22.
INFO:root:2016-12-22 11:35:14.628635: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:14.629640: Integer Speed =14.
INFO:root:2016-12-22 11:35:14.630067: Decimal Speed =983.
INFO:root:2016-12-22 11:35:14.730582: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:14.731542: Integer Speed =14.
INFO:root:2016-12-22 11:35:14.731810: Decimal Speed =983.
INFO:root:2016-12-22 11:35:14.832261: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:14.833239: Integer Speed =0.
INFO:root:2016-12-22 11:35:14.833664: Decimal Speed =3840.
INFO:root:2016-12-22 11:35:14.934242: Actual Speed =3.84.
INFO:root:2016-12-22 11:35:14.935241: Integer Speed =5632.
INFO:root:2016-12-22 11:35:14.935647: Decimal Speed =0.
INFO:root:2016-12-22 11:35:15.036144: Actual Speed =5632.0.
INFO:root:2016-12-22 11:35:15.037109: Integer Speed =15.
INFO:root:2016-12-22 11:35:15.037463: Decimal Speed =22.
INFO:root:2016-12-22 11:35:15.137920: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:15.138818: Integer Speed =15.
INFO:root:2016-12-22 11:35:15.139076: Decimal Speed =22.
INFO:root:2016-12-22 11:35:15.239567: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:15.240536: Integer Speed =14.
INFO:root:2016-12-22 11:35:15.240853: Decimal Speed =983.
INFO:root:2016-12-22 11:35:15.341376: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:15.342399: Integer Speed =15.
INFO:root:2016-12-22 11:35:15.342800: Decimal Speed =22.
INFO:root:2016-12-22 11:35:15.443274: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:15.444280: Integer Speed =14.
INFO:root:2016-12-22 11:35:15.444774: Decimal Speed =983.
INFO:root:2016-12-22 11:35:15.545369: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:15.546366: Integer Speed =14.
INFO:root:2016-12-22 11:35:15.546757: Decimal Speed =983.
INFO:root:2016-12-22 11:35:15.647315: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:15.648328: Integer Speed =15.
INFO:root:2016-12-22 11:35:15.648818: Decimal Speed =22.
INFO:root:2016-12-22 11:35:15.749402: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:15.750308: Integer Speed =14.
INFO:root:2016-12-22 11:35:15.750570: Decimal Speed =983.
INFO:root:2016-12-22 11:35:15.851077: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:15.852071: Integer Speed =14.
INFO:root:2016-12-22 11:35:15.852554: Decimal Speed =983.
INFO:root:2016-12-22 11:35:15.953163: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:15.954165: Integer Speed =15.
INFO:root:2016-12-22 11:35:15.954568: Decimal Speed =22.
INFO:root:2016-12-22 11:35:16.055052: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:16.056037: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.056524: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.157074: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.157988: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.158247: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.258721: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.259593: Integer Speed =0.
INFO:root:2016-12-22 11:35:16.259833: Decimal Speed =0.
INFO:root:2016-12-22 11:35:16.360271: Actual Speed =0.0.
INFO:root:2016-12-22 11:35:16.361275: Integer Speed =3587.
INFO:root:2016-12-22 11:35:16.361698: Decimal Speed =55040.
INFO:root:2016-12-22 11:35:16.462201: Actual Speed =3642.04.
INFO:root:2016-12-22 11:35:16.463233: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.463663: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.564273: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.565268: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.565668: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.666176: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.667240: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.667729: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.768184: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.769087: Integer Speed =15.
INFO:root:2016-12-22 11:35:16.769393: Decimal Speed =22.
INFO:root:2016-12-22 11:35:16.869895: Actual Speed =15.022.
INFO:root:2016-12-22 11:35:16.871021: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.871554: Decimal Speed =983.
INFO:root:2016-12-22 11:35:16.972109: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:16.973021: Integer Speed =14.
INFO:root:2016-12-22 11:35:16.973287: Decimal Speed =983.
INFO:root:2016-12-22 11:35:17.073715: Actual Speed =14.983.
INFO:root:2016-12-22 11:35:17.074618: Integer Speed =0.
INFO:root:2016-12-22 11:35:17.074874: Decimal Speed =15.
INFO:root:2016-12-22 11:35:17.175293: Actual Speed =0.015.
INFO:root:2016-12-22 11:35:17.176191: Integer Speed =22.
INFO:root:2016-12-22 11:35:17.176443: Decimal Speed =0.
