0.016020,-2.400000e+01
0.103991,-2.400000e+01
0.120303,-2.400000e+01
0.147083,-2.400000e+01
0.167201,-2.400000e+01
0.175751,-2.400000e+01
0.183701,-2.400000e+01
0.206079,-2.400000e+01
0.209977,-2.400000e+01
0.216541,-2.400000e+01
0.242084,-2.400000e+01
0.246829,-2.400000e+01
0.256849,-2.400000e+01
0.362860,-2.400000e+01
0.461609,-2.400000e+01
0.558099,-2.400000e+01
0.659678,-2.400000e+01
0.759795,-2.400000e+01
0.860310,-2.400000e+01
0.959542,-2.400000e+01
1.061977,-2.400000e+01
1.161929,-2.400000e+01
1.262585,-2.400000e+01
1.366239,-2.400000e+01
1.468355,-2.400000e+01
1.567358,-2.400000e+01
1.666917,-2.400000e+01
1.769337,-2.400000e+01
1.869644,-2.400000e+01
1.967689,-2.400000e+01
2.064915,-2.400000e+01
2.172597,-2.400000e+01
2.260323,-2.400000e+01
2.357840,-2.400000e+01
2.457893,-2.400000e+01
2.557053,-2.400000e+01
2.655172,-2.400000e+01
2.773342,-2.400000e+01
2.870444,-2.400000e+01
2.970549,-2.400000e+01
3.071643,-2.400000e+01
3.171037,-2.400000e+01
3.267853,-2.400000e+01
3.369910,-2.400000e+01
3.469951,-2.400000e+01
3.575134,-2.400000e+01
3.657428,-2.400000e+01
3.774024,-2.400000e+01
3.874617,-2.400000e+01
3.974338,-2.400000e+01
4.056593,-2.400000e+01
4.173619,-2.400000e+01
4.273801,-2.400000e+01
4.373923,-2.400000e+01
4.455872,-2.400000e+01
4.571864,-2.400000e+01
4.670065,-2.400000e+01
4.761214,-2.400000e+01
4.857138,-2.400000e+01
4.971797,-2.400000e+01
5.067666,-2.400000e+01
5.165917,-2.400000e+01
5.265330,-2.400000e+01
5.364510,-2.400000e+01
5.465939,-2.400000e+01
5.566699,-2.400000e+01
5.665254,-2.400000e+01
5.765482,-2.400000e+01
5.861509,-2.400000e+01
5.958576,-2.400000e+01
6.074815,-2.400000e+01
6.157342,-2.400000e+01
6.274755,-2.400000e+01
6.372649,-2.400000e+01
6.471448,-2.400000e+01
6.570677,-2.400000e+01
6.669800,-2.400000e+01
6.765048,-2.400000e+01
6.864758,-2.400000e+01
6.963458,-2.400000e+01
7.068062,-2.400000e+01
7.169080,-2.400000e+01
7.269236,-2.400000e+01
7.365437,-2.400000e+01
7.464808,-2.400000e+01
7.561929,-2.400000e+01
7.659887,-2.400000e+01
7.757223,-2.400000e+01
