0.041392,0
0.113381,0
0.132610,0
0.147083,0
0.154181,0
0.165569,0
0.179295,0
0.187742,0
0.199148,0
0.206733,0
0.223175,0
0.231994,0
0.255201,0
0.354982,0
0.470286,0
0.557198,0
0.673830,0
0.759350,0
0.862825,0
0.964483,0
1.071099,0
1.167990,0
1.268089,0
1.368634,0
1.468580,0
1.568249,0
1.668692,0
1.770184,0
1.872878,0
1.972468,0
2.055483,0
2.163707,0
2.267882,0
2.371790,0
2.456766,0
2.556856,0
2.657762,0
2.761899,0
2.864191,0
2.958797,0
3.064419,0
3.166582,0
3.255101,0
3.363765,0
3.469019,0
3.563694,0
3.662244,0
3.757015,0
3.869076,0
3.964973,0
4.059588,0
4.155807,0
4.254452,0
4.369480,0
4.464995,0
4.558507,0
4.655588,0
4.766464,0
4.862176,0
4.955842,0
5.070116,0
5.161634,0
5.257890,0
5.372474,0
5.466058,0
5.558046,0
5.672463,0
5.756851,0
5.872713,0
5.966209,0
6.062373,0
6.155905,0
6.272147,0
6.366684,0
6.461019,0
6.557415,0
6.669204,0
6.762106,0
6.856974,0
6.971278,0
7.063411,0
7.157591,0
7.271791,0
7.366097,0
7.461694,0
7.556960,0
7.670416,0
7.765666,0
7.862731,0
7.955219,0
8.070259,0
8.163809,0
8.259830,0
8.357477,0
8.471624,0
8.566009,0
8.660826,0
8.754223,0
8.868192,0
8.961241,0
9.055224,0
9.168813,0
9.263921,0
9.358310,0
9.464490,0
9.558078,0
9.670329,0
9.764536,0
9.857743,0
9.971981,0
10.053280,0
10.168063,0
10.262757,0
10.356121,0
10.471361,0
10.564585,0
10.658213,0
10.771906,0
10.870964,0
10.965858,0
11.064537,0
11.162540,0
11.256760,0
11.370020,0
11.464761,0
11.558477,0
11.671585,0
11.765430,0
11.855040,0
11.970535,0
12.063928,0
12.156799,0
12.269919,0
12.364466,0
12.460866,0
12.553331,0
12.668409,0
12.760920,0
12.855884,0
12.969026,0
13.064276,0
13.156926,0
13.270475,0
13.364954,0
13.457441,0
13.571548,0
13.664962,0
13.758468,0
13.853608,0
13.970789,0
14.065530,0
14.162123,0
14.257312,0
14.371543,0
14.465634,0
14.560441,0
14.655248,0
14.771040,0
14.864389,0
14.958574,0
15.071199,0
15.164563,0
15.261693,0
15.354967,0
15.471074,0
15.565151,0
15.662266,0
15.755625,0
15.872715,0
15.967290,0
16.059768,0
16.172175,0
16.265215,0
16.368323,0
16.465405,0
16.558665,0
16.674719,1
16.768822,1
16.861680,2
16.957535,2
17.071628,3
17.166766,4
17.262956,4
17.361541,5
17.456103,5
17.568149,6
17.664173,7
17.759754,7
17.872099,8
17.966216,8
18.060716,9
18.173301,10
18.268166,10
18.363175,11
18.463086,11
18.565858,12
18.668070,13
18.768181,13
18.862117,14
18.957111,14
19.056921,15
19.174601,16
19.271114,16
19.374680,17
19.457465,17
19.557130,18
19.655475,19
19.776045,19
19.872971,20
19.964079,20
20.061084,20
20.162926,20
20.264237,20
20.363796,20
20.465641,20
20.569197,20
20.667605,20
20.765064,20
20.865697,20
20.961013,20
21.055624,20
21.169247,20
21.262577,20
21.357647,20
21.472345,20
21.568684,20
21.661290,20
21.774749,20
21.868213,20
21.963384,20
22.057004,20
22.172036,20
22.264897,20
22.359377,0
22.473436,0
22.567924,0
22.660605,0
22.756206,0
22.873521,0
22.964976,0
23.062481,0
23.156977,0
23.271835,0
23.366332,0
23.460618,0
23.572958,0
23.665222,0
23.760056,0
23.854886,0
23.970037,0
