Time(s),Torque Output 1,Torque Output 2,Steering Wheel Angle (Binary),0.007710,2,5,6,0,0,0,0,205,133,3,
5.246955,2,5,6,0,0,0,0,205,133,3,
5.358461,2,5,6,0,0,0,0,205,133,3,
5.451812,2,5,6,0,0,0,0,205,133,3,
5.546106,2,5,6,0,0,0,0,205,133,3,
5.659239,2,5,6,0,0,0,0,205,133,3,
5.749507,2,5,6,0,0,0,0,205,133,3,
5.843482,2,5,6,0,0,0,0,205,133,3,
5.954959,2,5,6,0,0,0,0,205,133,3,
6.047250,2,5,6,0,0,0,0,205,133,3,
6.158385,2,5,6,0,0,0,0,205,133,3,
6.249621,2,5,6,0,0,0,0,205,133,3,
6.341988,2,5,6,0,0,0,0,205,133,3,
6.452875,2,5,6,0,0,0,0,205,133,3,
6.545493,2,5,6,0,0,0,0,205,133,3,
6.657684,2,5,6,0,0,0,0,205,133,3,
6.747765,2,5,6,0,0,0,0,205,133,3,
6.859091,2,5,6,0,0,0,0,205,133,3,
6.950331,2,5,6,0,0,0,0,205,133,3,
7.043687,2,5,6,0,0,1,243,33,200,3,
7.154095,2,5,6,0,0,3,231,21,31,3,
7.245329,2,5,6,0,0,5,219,72,102,3,
7.359769,2,5,6,0,0,7,207,124,177,3,
7.452934,2,5,6,0,0,9,195,158,50,3,
7.548122,2,5,6,0,0,11,183,198,67,3,
7.659514,2,5,6,0,0,13,171,191,88,3,
7.750817,2,5,6,0,0,15,158,191,204,3,
7.842219,2,5,6,0,0,17,146,94,60,3,
7.943228,2,5,6,0,0,19,134,106,235,3,
8.054470,2,5,6,0,0,21,122,238,222,3,
8.146525,2,5,6,0,0,23,110,218,9,3,
8.257054,2,5,6,0,0,25,98,56,138,3,
8.349387,2,5,6,0,0,27,86,40,63,3,
8.443592,2,5,6,0,0,29,73,97,71,3,
8.554789,2,5,6,0,0,31,61,57,54,3,
8.647998,2,5,6,0,0,33,49,222,32,3,
8.741346,2,5,6,0,0,35,37,234,247,3,
8.853431,2,5,6,0,0,37,25,183,142,3,
8.948640,2,5,6,0,0,39,13,131,89,3,
9.043916,2,5,6,0,0,41,1,97,218,3,
9.155395,2,5,6,0,0,42,244,139,51,3,
9.245605,2,5,6,0,0,44,232,242,40,3,
9.355842,2,5,6,0,0,46,220,226,157,3,
9.448947,2,5,6,0,0,48,208,3,109,3,
9.542287,2,5,6,0,0,50,196,55,186,3,
9.654521,2,5,6,0,0,52,184,34,7,3,
9.744751,2,5,6,0,0,54,172,22,208,3,
9.855968,2,5,6,0,0,56,159,51,239,3,
9.949014,2,5,6,0,0,58,147,148,1,3,
10.042548,2,5,6,0,0,60,135,108,18,3,
10.157994,2,5,6,0,0,62,123,36,227,3,
10.248466,2,5,6,0,0,64,111,93,0,3,
10.342944,2,5,6,0,0,66,99,250,238,3,
10.452939,2,5,6,0,0,68,87,38,159,3,
10.544435,2,5,6,0,0,70,74,131,97,3,
10.656772,2,5,6,0,0,72,62,158,125,3,
10.747018,2,5,6,0,0,74,50,57,147,3,
10.857432,2,5,6,0,0,76,38,193,128,3,
10.947769,2,5,6,0,0,78,26,80,61,3,
11.040899,2,5,6,0,0,80,14,34,244,3,
11.153312,2,5,6,0,0,82,2,133,26,3,
11.243642,2,5,6,0,0,83,245,41,211,3,
11.357779,2,5,6,0,0,85,233,80,200,3,
11.447948,2,5,6,0,0,87,221,64,125,3,
11.543514,2,5,6,0,0,89,209,162,254,3,
11.657942,2,5,6,0,0,91,197,150,41,3,
11.749835,2,5,6,0,0,93,185,131,148,3,
11.842283,2,5,6,0,0,95,173,183,67,3,
11.954303,2,5,6,0,0,97,161,80,85,3,
12.047743,2,5,6,0,0,97,161,80,85,3,
12.160169,2,5,6,0,0,97,161,80,85,3,
12.251360,2,5,6,0,0,97,161,80,85,3,
12.343503,2,5,6,0,0,97,161,80,85,3,
12.458677,2,5,6,0,0,97,161,80,85,3,
12.549927,2,5,6,0,0,97,161,80,85,3,
12.642533,2,5,6,0,0,97,161,80,85,3,
12.754335,2,5,6,0,0,97,161,80,85,3,
12.846547,2,5,6,0,0,97,161,80,85,3,
12.957879,2,5,6,0,0,97,161,80,85,3,
13.050213,2,5,6,0,0,97,161,80,85,3,
13.161182,2,5,6,0,0,97,161,80,85,3,
13.251640,2,5,6,0,0,97,161,80,85,3,
13.342909,2,5,6,0,0,97,161,80,85,3,
13.455987,2,5,6,0,0,97,161,80,85,3,
13.542229,2,5,6,0,0,97,161,80,85,3,
13.654451,2,5,6,0,0,97,161,80,85,3,
13.744902,2,5,6,0,0,97,161,80,85,3,
13.855936,2,5,6,0,0,97,161,80,85,3,
13.948074,2,5,6,0,0,97,161,80,85,3,
14.058334,2,5,6,0,0,97,161,80,85,3,
14.148522,2,5,6,0,0,97,161,80,85,3,
14.258544,2,5,6,0,0,0,0,205,133,3,
14.350998,2,5,6,0,0,0,0,205,133,3,
14.441946,2,5,6,0,0,0,0,205,133,3,
14.554639,2,5,6,0,0,0,0,205,133,3,
14.645957,2,5,6,0,0,0,0,205,133,3,
14.757193,2,5,6,0,0,0,0,205,133,3,
14.848293,2,5,6,0,0,0,0,205,133,3,
14.941632,2,5,6,0,0,1,243,33,200,3,
15.055716,2,5,6,0,0,3,231,21,31,3,
15.146967,2,5,6,0,0,5,219,72,102,3,
15.258182,2,5,6,0,0,7,207,124,177,3,
15.348375,2,5,6,0,0,9,195,158,50,3,
15.460442,2,5,6,0,0,11,183,198,67,3,
15.553843,2,5,6,0,0,13,171,191,88,3,
15.647108,2,5,6,0,0,15,158,191,204,3,
15.759363,2,5,6,0,0,17,146,94,60,3,
15.850681,2,5,6,0,0,19,134,106,235,3,
15.943771,2,5,6,0,0,21,122,238,222,3,
16.057997,2,5,6,0,0,23,110,218,9,3,
16.149177,2,5,6,0,0,25,98,56,138,3,
16.260357,2,5,6,0,0,27,86,40,63,3,
16.352639,2,5,6,0,0,29,73,97,71,3,
16.448985,2,5,6,0,0,31,61,57,54,3,
16.544026,2,5,6,0,0,33,49,222,32,3,
16.656361,2,5,6,0,0,35,37,234,247,3,
16.747542,2,5,6,0,0,37,25,183,142,3,
16.859528,2,5,6,0,0,39,13,131,89,3,
16.951104,2,5,6,0,0,41,1,97,218,3,
17.044138,2,5,6,0,0,42,244,139,51,3,
17.156555,2,5,6,0,0,44,232,242,40,3,
17.250634,2,5,6,0,0,46,220,226,157,3,
17.341642,2,5,6,0,0,48,208,3,109,3,
17.451734,2,5,6,0,0,50,196,55,186,3,
17.543126,2,5,6,0,0,52,184,34,7,3,
17.654274,2,5,6,0,0,54,172,22,208,3,
17.744032,2,5,6,0,0,56,159,51,239,3,
17.854553,2,5,6,0,0,58,147,148,1,3,
17.947902,2,5,6,0,0,60,135,108,18,3,
18.043076,2,5,6,0,0,62,123,36,227,3,
18.155467,2,5,6,0,0,64,111,93,0,3,
18.245605,2,5,6,0,0,66,99,250,238,3,
18.356817,2,5,6,0,0,68,87,38,159,3,
18.451118,2,5,6,0,0,70,74,131,97,3,
18.543316,2,5,6,0,0,72,62,158,125,3,
18.658474,2,5,6,0,0,74,50,57,147,3,
18.748557,2,5,6,0,0,76,38,193,128,3,
18.858848,2,5,6,0,0,78,26,80,61,3,
18.950044,2,5,6,0,0,80,14,34,244,3,
19.042527,2,5,6,0,0,82,2,133,26,3,
19.153609,2,5,6,0,0,83,245,41,211,3,
19.245704,2,5,6,0,0,85,233,80,200,3,
19.356024,2,5,6,0,0,87,221,64,125,3,
19.449215,2,5,6,0,0,89,209,162,254,3,
19.541439,2,5,6,0,0,91,197,150,41,3,
19.652570,2,5,6,0,0,93,185,131,148,3,
19.745666,2,5,6,0,0,95,173,183,67,3,
19.859162,2,5,6,0,0,97,161,80,85,3,
19.949398,2,5,6,0,0,97,161,80,85,3,
20.060225,2,5,6,0,0,97,161,80,85,3,
20.152024,2,5,6,0,0,97,161,80,85,3,
20.241945,2,5,6,0,0,97,161,80,85,3,
20.352307,2,5,6,0,0,97,161,80,85,3,
20.444500,2,5,6,0,0,0,0,205,133,3,
20.556033,2,5,6,0,0,0,0,205,133,3,
20.649270,2,5,6,0,0,0,0,205,133,3,
20.760488,2,5,6,0,0,0,0,205,133,3,
20.852247,2,5,6,0,0,0,0,205,133,3,
20.945438,2,5,6,0,0,0,0,205,133,3,
21.055458,2,5,6,0,0,0,0,205,133,3,
21.147817,2,5,6,0,0,0,0,205,133,3,
21.259848,2,5,6,0,0,0,0,205,133,3,
21.353239,2,5,6,0,0,0,0,205,133,3,
21.445659,2,5,6,0,0,0,0,205,133,3,
21.555853,2,5,6,0,0,0,0,205,133,3,
21.646925,2,5,6,0,0,0,0,205,133,3,
21.758457,2,5,6,0,0,0,0,205,133,3,
21.848665,2,5,6,0,0,0,0,205,133,3,
21.958931,2,5,6,0,0,0,0,205,133,3,
22.051332,2,5,6,0,0,0,0,205,133,3,
22.142595,2,5,6,0,0,0,0,205,133,3,
22.254988,2,5,6,0,0,0,0,205,133,3,
22.346438,2,5,6,0,0,0,0,205,133,3,
22.458733,2,5,6,0,0,0,0,205,133,3,
22.550902,2,5,6,0,0,0,0,205,133,3,
22.647111,2,5,6,0,0,0,0,205,133,3,
22.759569,2,5,6,0,0,0,0,205,133,3,
22.850623,2,5,6,0,0,0,0,205,133,3,
22.941872,2,5,6,0,0,0,0,205,133,3,
23.053266,2,5,6,0,0,0,0,205,133,3,
23.145614,2,5,6,0,0,0,0,205,133,3,
23.256919,2,5,6,0,0,0,0,205,133,3,
23.347174,2,5,6,0,0,0,0,205,133,3,
23.457148,2,5,6,0,0,0,0,205,133,3,
23.548539,2,5,6,0,0,0,0,205,133,3,
23.660888,2,5,6,0,0,0,0,205,133,3,
23.756993,2,5,6,0,0,0,0,205,133,3,
23.848927,2,5,6,0,0,0,0,205,133,3,
23.959353,2,5,6,0,0,0,0,205,133,3,
24.049504,2,5,6,0,0,0,0,205,133,3,
24.143783,2,5,6,0,0,0,0,205,133,3,
24.254938,2,5,6,0,0,0,0,205,133,3,
24.347112,2,5,6,0,0,0,0,205,133,3,
24.459475,2,5,6,0,0,0,0,205,133,3,
24.550649,2,5,6,0,0,0,0,205,133,3,
24.641771,2,5,6,0,0,0,0,205,133,3,
24.754865,2,5,6,0,0,0,0,205,133,3,
24.846830,2,5,6,0,0,0,0,205,133,3,
24.959213,2,5,6,0,0,0,0,205,133,3,
25.049674,2,5,6,0,0,0,0,205,133,3,
25.146078,2,5,6,0,0,0,0,205,133,3,
25.257123,2,5,6,0,0,0,0,205,133,3,
25.350366,2,5,6,0,0,0,0,205,133,3,
25.442797,2,5,6,0,0,0,0,205,133,3,
25.553934,2,5,6,0,0,0,0,205,133,3,
25.644699,2,5,6,0,0,0,0,205,133,3,
25.756278,2,5,6,0,0,0,0,205,133,3,
25.846427,2,5,6,0,0,0,0,205,133,3,
25.944993,2,5,6,0,0,0,0,205,133,3,
26.056283,2,5,6,0,0,1,243,33,200,3,
26.150458,2,5,6,0,0,0,0,205,133,3,
26.260773,2,5,6,0,0,0,0,205,133,3,
26.352884,2,5,6,0,0,1,243,33,200,3,
26.443061,2,5,6,0,0,3,231,21,31,3,
26.555180,2,5,6,0,0,5,219,72,102,3,
26.646289,2,5,6,0,0,7,207,124,177,3,
26.758423,2,5,6,0,0,9,195,158,50,3,
26.849502,2,5,6,0,0,11,183,198,67,3,
26.961012,2,5,6,0,0,13,171,191,88,3,
27.052220,2,5,6,0,0,15,158,191,204,3,
27.143636,2,5,6,0,0,17,146,94,60,3,
27.253546,2,5,6,0,0,19,134,106,235,3,
27.345891,2,5,6,0,0,21,122,238,222,3,
27.458004,2,5,6,0,0,23,110,218,9,3,
27.548443,2,5,6,0,0,25,98,56,138,3,
27.659684,2,5,6,0,0,27,86,40,63,3,
27.751900,2,5,6,0,0,29,73,97,71,3,
27.845498,2,5,6,0,0,31,61,57,54,3,
27.959633,2,5,6,0,0,33,49,222,32,3,
28.051584,2,5,6,0,0,35,37,234,247,3,
28.141484,2,5,6,0,0,37,25,183,142,3,
28.251852,2,5,6,0,0,39,13,131,89,3,
28.345093,2,5,6,0,0,41,1,97,218,3,
28.457628,2,5,6,0,0,42,244,139,51,3,
28.549668,2,5,6,0,0,44,232,242,40,3,
28.659729,2,5,6,0,0,46,220,226,157,3,
28.750725,2,5,6,0,0,48,208,3,109,3,
28.853746,2,5,6,0,0,50,196,55,186,3,
28.946081,2,5,6,0,0,52,184,34,7,3,
29.060275,2,5,6,0,0,54,172,22,208,3,
29.150474,2,5,6,0,0,56,159,51,239,3,
29.242957,2,5,6,0,0,58,147,148,1,3,
29.353930,2,5,6,0,0,60,135,108,18,3,
29.446161,2,5,6,0,0,62,123,36,227,3,
29.560836,2,5,6,0,0,64,111,93,0,3,
29.653143,2,5,6,0,0,66,99,250,238,3,
29.748340,2,5,6,0,0,68,87,38,159,3,
29.850887,2,5,6,0,0,70,74,131,97,3,
29.942837,2,5,6,0,0,72,62,158,125,3,
30.053882,2,5,6,0,0,74,50,57,147,3,
30.148173,2,5,6,0,0,76,38,193,128,3,
30.259376,2,5,6,0,0,78,26,80,61,3,
30.351719,2,5,6,0,0,80,14,34,244,3,
30.444282,2,5,6,0,0,82,2,133,26,3,
30.556087,2,5,6,0,0,83,245,41,211,3,
30.647749,2,5,6,0,0,85,233,80,200,3,
30.757754,2,5,6,0,0,87,221,64,125,3,
30.849264,2,5,6,0,0,89,209,162,254,3,
30.960349,2,5,6,0,0,91,197,150,41,3,
31.050305,2,5,6,0,0,93,185,131,148,3,
31.160296,2,5,6,0,0,95,173,183,67,3,
31.251958,2,5,6,0,0,97,161,80,85,3,
31.345305,2,5,6,0,0,97,161,80,85,3,
31.456747,2,5,6,0,0,97,161,80,85,3,
31.547798,2,5,6,0,0,97,161,80,85,3,
31.659304,2,5,6,0,0,97,161,80,85,3,
31.752269,2,5,6,0,0,97,161,80,85,3,
31.844541,2,5,6,0,0,97,161,80,85,3,
31.958601,2,5,6,0,0,97,161,80,85,3,
32.051851,2,5,6,0,0,97,161,80,85,3,
32.143187,2,5,6,0,0,97,161,80,85,3,
32.256312,2,5,6,0,0,97,161,80,85,3,
32.347580,2,5,6,0,0,97,161,80,85,3,
32.459726,2,5,6,0,0,97,161,80,85,3,
32.551068,2,5,6,0,0,97,161,80,85,3,
32.642091,2,5,6,0,0,97,161,80,85,3,
32.754448,2,5,6,0,0,97,161,80,85,3,
32.847859,2,5,6,0,0,97,161,80,85,3,
32.958031,2,5,6,0,0,97,161,80,85,3,
33.050099,2,5,6,0,0,97,161,80,85,3,
33.162020,2,5,6,0,0,97,161,80,85,3,
33.253763,2,5,6,0,0,97,161,80,85,3,
33.347356,2,5,6,0,0,97,161,80,85,3,
33.459352,2,5,6,0,0,97,161,80,85,3,
33.549696,2,5,6,0,0,97,161,80,85,3,
33.660769,2,5,6,0,0,97,161,80,85,3,
33.751346,2,5,6,0,0,97,161,80,85,3,
33.841244,2,5,6,0,0,97,161,80,85,3,
33.947492,2,5,6,0,0,0,0,205,133,3,
34.058817,2,5,6,0,0,0,0,205,133,3,
34.152098,2,5,6,0,0,0,0,205,133,3,
34.243627,2,5,6,0,0,0,0,205,133,3,
34.357507,2,5,6,0,0,1,243,33,200,3,
34.448641,2,5,6,0,0,3,231,21,31,3,
34.559765,2,5,6,0,0,5,219,72,102,3,
34.650248,2,5,6,0,0,7,207,124,177,3,
34.761614,2,5,6,0,0,9,195,158,50,3,
34.852491,2,5,6,0,0,11,183,198,67,3,
34.944971,2,5,6,0,0,13,171,191,88,3,
35.056147,2,5,6,0,0,15,158,191,204,3,
35.152139,2,5,6,0,0,17,146,94,60,3,
35.244553,2,5,6,0,0,19,134,106,235,3,
35.358818,2,5,6,0,0,21,122,238,222,3,
35.450061,2,5,6,0,0,23,110,218,9,3,
35.542326,2,5,6,0,0,25,98,56,138,3,
35.655697,2,5,6,0,0,27,86,40,63,3,
35.746194,2,5,6,0,0,29,73,97,71,3,
35.857205,2,5,6,0,0,31,61,57,54,3,
35.943218,2,5,6,0,0,33,49,222,32,3,
36.056564,2,5,6,0,0,35,37,234,247,3,
36.146689,2,5,6,0,0,37,25,183,142,3,
36.258115,2,5,6,0,0,39,13,131,89,3,
36.347953,2,5,6,0,0,41,1,97,218,3,
36.457972,2,5,6,0,0,42,244,139,51,3,
36.550301,2,5,6,0,0,44,232,242,40,3,
36.660506,2,5,6,0,0,46,220,226,157,3,
36.751759,2,5,6,0,0,48,208,3,109,3,
36.842858,2,5,6,0,0,50,196,55,186,3,
36.955213,2,5,6,0,0,52,184,34,7,3,
37.046411,2,5,6,0,0,54,172,22,208,3,
37.156395,2,5,6,0,0,56,159,51,239,3,
37.249785,2,5,6,0,0,58,147,148,1,3,
37.346005,2,5,6,0,0,60,135,108,18,3,
37.443439,2,5,6,0,0,62,123,36,227,3,
37.555135,2,5,6,0,0,64,111,93,0,3,
37.646724,2,5,6,0,0,66,99,250,238,3,
37.757792,2,5,6,0,0,68,87,38,159,3,
37.848077,2,5,6,0,0,70,74,131,97,3,
37.958386,2,5,6,0,0,72,62,158,125,3,
38.048553,2,5,6,0,0,74,50,57,147,3,
38.158819,2,5,6,0,0,76,38,193,128,3,
38.251801,2,5,6,0,0,78,26,80,61,3,
38.344966,2,5,6,0,0,80,14,34,244,3,
38.457255,2,5,6,0,0,82,2,133,26,3,
38.548418,2,5,6,0,0,83,245,41,211,3,
38.658759,2,5,6,0,0,85,233,80,200,3,
38.749781,2,5,6,0,0,87,221,64,125,3,
38.860166,2,5,6,0,0,89,209,162,254,3,
38.950291,2,5,6,0,0,91,197,150,41,3,
39.061684,2,5,6,0,0,93,185,131,148,3,
39.155299,2,5,6,0,0,95,173,183,67,3,
39.245627,2,5,6,0,0,97,161,80,85,3,
39.356848,2,5,6,0,0,97,161,80,85,3,
39.449115,2,5,6,0,0,97,161,80,85,3,
39.561380,2,5,6,0,0,97,161,80,85,3,
39.653670,2,5,6,0,0,97,161,80,85,3,
39.745864,2,5,6,0,0,97,161,80,85,3,
39.856884,2,5,6,0,0,0,0,205,133,3,
39.948317,2,5,6,0,0,0,0,205,133,3,
40.060357,2,5,6,0,0,0,0,205,133,3,
40.151822,2,5,6,0,0,0,0,205,133,3,
40.243753,2,5,6,0,0,1,243,33,200,3,
40.356315,2,5,6,0,0,3,231,21,31,3,
40.446771,2,5,6,0,0,5,219,72,102,3,
40.559931,2,5,6,0,0,7,207,124,177,3,
40.651229,2,5,6,0,0,9,195,158,50,3,
40.761292,2,5,6,0,0,11,183,198,67,3,
40.851864,2,5,6,0,0,13,171,191,88,3,
40.949053,2,5,6,0,0,15,158,191,204,3,
41.059379,2,5,6,0,0,17,146,94,60,3,
41.149483,2,5,6,0,0,19,134,106,235,3,
41.260762,2,5,6,0,0,21,122,238,222,3,
41.352148,2,5,6,0,0,23,110,218,9,3,
41.444299,2,5,6,0,0,25,98,56,138,3,
41.546715,2,5,6,0,0,27,86,40,63,3,
41.657010,2,5,6,0,0,29,73,97,71,3,
41.748921,2,5,6,0,0,31,61,57,54,3,
41.859516,2,5,6,0,0,33,49,222,32,3,
41.949770,2,5,6,0,0,35,37,234,247,3,
42.042126,2,5,6,0,0,37,25,183,142,3,
42.153023,2,5,6,0,0,39,13,131,89,3,
42.245400,2,5,6,0,0,41,1,97,218,3,
42.361918,2,5,6,0,0,42,244,139,51,3,
42.452721,2,5,6,0,0,44,232,242,40,3,
42.543264,2,5,6,0,0,46,220,226,157,3,
42.657361,2,5,6,0,0,48,208,3,109,3,
42.747509,2,5,6,0,0,50,196,55,186,3,
42.858870,2,5,6,0,0,52,184,34,7,3,
42.950050,2,5,6,0,0,54,172,22,208,3,
43.061385,2,5,6,0,0,56,159,51,239,3,
43.142629,2,5,6,0,0,58,147,148,1,3,
43.255768,2,5,6,0,0,60,135,108,18,3,
43.347056,2,5,6,0,0,62,123,36,227,3,
43.461164,2,5,6,0,0,64,111,93,0,3,
43.554487,2,5,6,0,0,66,99,250,238,3,
43.645958,2,5,6,0,0,68,87,38,159,3,
43.758855,2,5,6,0,0,70,74,131,97,3,
43.853147,2,5,6,0,0,72,62,158,125,3,
43.945133,2,5,6,0,0,74,50,57,147,3,
44.054574,2,5,6,0,0,76,38,193,128,3,
44.147670,2,5,6,0,0,78,26,80,61,3,
44.258014,2,5,6,0,0,80,14,34,244,3,
44.348519,2,5,6,0,0,82,2,133,26,3,
44.448412,2,5,6,0,0,83,245,41,211,3,
44.559839,2,5,6,0,0,85,233,80,200,3,
44.650157,2,5,6,0,0,87,221,64,125,3,
44.761649,2,5,6,0,0,89,209,162,254,3,
44.853071,2,5,6,0,0,91,197,150,41,3,
44.945919,2,5,6,0,0,93,185,131,148,3,
45.056167,2,5,6,0,0,95,173,183,67,3,
45.152611,2,5,6,0,0,97,161,80,85,3,
45.244813,2,5,6,0,0,97,161,80,85,3,
45.357854,2,5,6,0,0,97,161,80,85,3,
45.454843,2,5,6,0,0,97,161,80,85,3,
45.545444,2,5,6,0,0,97,161,80,85,3,
45.657424,2,5,6,0,0,0,0,205,133,3,
45.749618,2,5,6,0,0,0,0,205,133,3,
45.860965,2,5,6,0,0,0,0,205,133,3,
45.952090,2,5,6,0,0,0,0,205,133,3,
46.057204,2,5,6,0,0,0,0,205,133,3,
46.148471,2,5,6,0,0,0,0,205,133,3,
46.258730,2,5,6,0,0,0,0,205,133,3,
46.348747,2,5,6,0,0,0,0,205,133,3,
46.460967,2,5,6,0,0,0,0,205,133,3,
46.552215,2,5,6,0,0,0,0,205,133,3,
46.642425,2,5,6,0,0,0,0,205,133,3,
46.756661,2,5,6,0,0,0,0,205,133,3,
46.852037,2,5,6,0,0,0,0,205,133,3,
46.944224,2,5,6,0,0,0,0,205,133,3,
47.055458,2,5,6,0,0,0,0,205,133,3,
47.148582,2,5,6,0,0,0,0,205,133,3,
47.260401,2,5,6,0,0,0,0,205,133,3,
47.354062,2,5,6,0,0,0,0,205,133,3,
47.457628,2,5,6,0,0,0,0,205,133,3,
47.555222,2,5,6,0,0,0,0,205,133,3,
47.648415,2,5,6,0,0,0,0,205,133,3,
47.758711,2,5,6,0,0,0,0,205,133,3,
47.856900,2,5,6,0,0,0,0,205,133,3,
47.950104,2,5,6,0,0,0,0,205,133,3,
48.059624,2,5,6,0,0,0,0,205,133,3,
48.149696,2,5,6,0,0,0,0,205,133,3,
48.259819,2,5,6,0,0,0,0,205,133,3,
48.352146,2,5,6,0,0,0,0,205,133,3,
48.444071,2,5,6,0,0,0,0,205,133,3,
48.543530,2,5,6,0,0,0,0,205,133,3,
48.654919,2,5,6,0,0,0,0,205,133,3,
48.750564,2,5,6,0,0,0,0,205,133,3,
48.857186,2,5,6,0,0,0,0,205,133,3,
48.948550,2,5,6,0,0,0,0,205,133,3,
49.049604,2,5,6,0,0,0,0,205,133,3,
49.159060,2,5,6,0,0,0,0,205,133,3,
49.252185,2,5,6,0,0,0,0,205,133,3,
49.343544,2,5,6,0,0,0,0,205,133,3,
49.443590,2,5,6,0,0,0,0,205,133,3,
49.552815,2,5,6,0,0,0,0,205,133,3,
49.644943,2,5,6,0,0,0,0,205,133,3,
49.755551,2,5,6,0,0,0,0,205,133,3,
49.847119,2,5,6,0,0,0,0,205,133,3,
49.958483,2,5,6,0,0,0,0,205,133,3,
50.051552,2,5,6,0,0,0,0,205,133,3,
50.161565,2,5,6,0,0,0,0,205,133,3,
50.253017,2,5,6,0,0,0,0,205,133,3,
50.347079,2,5,6,0,0,0,0,205,133,3,
50.457551,2,5,6,0,0,0,0,205,133,3,
50.548887,2,5,6,0,0,0,0,205,133,3,
50.660713,2,5,6,0,0,0,0,205,133,3,
50.753946,2,5,6,0,0,0,0,205,133,3,
50.846530,2,5,6,0,0,0,0,205,133,3,
50.958731,2,5,6,0,0,0,0,205,133,3,
51.051699,2,5,6,0,0,0,0,205,133,3,
51.160701,2,5,6,0,0,0,0,205,133,3,
51.260289,2,5,6,0,0,0,0,205,133,3,
51.352463,2,5,6,0,0,0,0,205,133,3,
51.443733,2,5,6,0,0,0,0,205,133,3,
51.554955,2,5,6,0,0,0,0,205,133,3,
51.646954,2,5,6,0,0,0,0,205,133,3,
51.758523,2,5,6,0,0,0,0,205,133,3,
51.865510,2,5,6,0,0,0,0,205,133,3,
51.943966,2,5,6,0,0,0,0,205,133,3,
52.052723,2,5,6,0,0,0,0,205,133,3,
52.147256,2,5,6,0,0,0,0,205,133,3,
52.257913,2,5,6,0,0,0,0,205,133,3,
52.352085,2,5,6,0,0,0,0,205,133,3,
