Time(s),Torque Output Right,Torque Output Left,Steering Wheel Angle (Binary),Steering Wheel Angle(Degrees),PercentErrorLeft,PercentErrorRight
0.004118,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.019694,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.037224,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.061457,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.081538,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.102564,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.115366,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.132621,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.145806,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.162454,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.175733,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.220413,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.244457,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.328012,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.429552,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.532773,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.618389,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.725707,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.816687,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
0.923845,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
1.032939,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
1.115365,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
1.223422,0.001000,0.000000,0.000000,716.000000,0.000000,78.000000,47.000000,65.000000,78.000000,47.000000,65.000000,
