Time(s),Set Current,Actual Current,Velocity of Vehicle (mph),,0.074458,0.000000,
12.161323,3.441295,
12.265799,3.411390,
12.368662,3.375914,
12.473134,3.341004,
12.561943,3.305369,
12.672192,3.275229,
12.777283,3.238112,
12.866089,3.202543,
12.974245,3.172456,
13.062304,3.135918,
13.172876,3.106140,
13.260818,3.068791,
13.376040,3.038997,
13.464083,3.000202,
13.569855,2.970490,
13.673692,2.934875,
13.763080,2.899677,
13.870457,2.869562,
13.973145,2.833547,
14.075166,2.799091,
14.163944,2.764777,
14.271560,2.756228,
14.375606,2.771637,
14.463776,2.811469,
14.575259,2.866527,
14.664534,2.962599,
14.770349,3.060662,
14.874981,3.202625,
14.963312,3.367568,
15.070466,3.528530,
15.174067,3.729372,
15.262706,3.919365,
15.373307,4.086384,
15.461535,4.290011,
15.570105,4.456698,
15.675274,4.658579,
15.763496,4.857465,
15.868901,5.022844,
15.973449,4.985800,
16.061680,4.949072,
16.172421,4.918054,
16.273452,4.878969,
16.372328,4.843725,
16.477232,4.809210,
16.565176,4.772529,
16.673553,4.741747,
16.761579,4.703890,
16.870752,4.673137,
16.973295,4.635066,
17.074077,4.599341,
17.162051,4.564284,
17.269051,4.533493,
17.371440,4.496486,
17.476993,4.460897,
17.565023,4.424337,
17.673728,4.393822,
17.761882,4.356063,
17.873107,4.325602,
17.961415,4.287173,
18.070617,4.256639,
18.175843,4.245087,
18.263751,4.259184,
18.363412,4.292027,
18.465689,4.353078,
18.564893,4.440303,
18.669298,4.548531,
18.773445,4.687255,
18.861660,4.850846,
18.969435,5.009911,
19.076420,5.220610,
19.164398,5.417071,
19.273470,5.588407,
19.374956,5.791588,
19.462925,5.988340,
19.572503,6.154264,
19.674477,6.114488,
19.763975,6.077385,
19.870751,6.045093,
19.958282,6.006474,
20.067110,5.974786,
20.170298,5.935517,
20.258389,5.898206,
20.368414,5.866260,
20.457264,5.826622,
20.566585,5.794992,
20.672774,5.755714,
20.761243,5.717566,
20.870827,5.685778,
20.973306,5.646600,
21.073772,5.609996,
21.161643,5.574108,
21.271815,5.542488,
21.361388,5.503300,
21.466416,5.471504,
21.564945,5.434090,
21.670034,5.399075,
21.775339,5.361731,
21.863716,5.324254,
21.973241,5.292926,
22.061150,5.254246,
22.170792,5.223104,
22.274432,5.184327,
22.362865,5.147670,
22.470867,5.116488,
22.572240,5.078465,
22.673760,5.042752,
22.761532,5.007008,
22.870289,4.976156,
22.958344,4.937908,
23.065341,4.906986,
23.170306,4.869237,
23.258880,4.832561,
23.369669,4.801646,
23.470723,5.161861,
23.569092,5.236011,
23.675071,5.517199,
23.763155,5.630388,
23.869504,5.598876,
23.958069,5.560833,
24.065349,5.529226,
24.169738,5.491015,
24.272242,5.453850,
24.360468,5.417324,
24.457781,5.386023,
24.560293,5.351444,
24.665226,5.314893,
24.768389,5.277879,
24.873575,5.241365,
24.961915,5.204090,
25.070564,5.172879,
25.173649,5.134567,
25.262962,5.098196,
25.372320,5.066718,
25.460557,5.028187,
25.566837,4.996965,
25.668780,4.959799,
25.775495,4.923993,
25.863579,4.886521,
25.973560,4.855660,
26.061246,4.817105,
26.169694,5.101627,
26.271865,5.180236,
26.361507,5.475172,
26.466772,5.570688,
26.567656,5.533254,
26.655565,5.497274,
26.766112,5.465943,
26.872847,5.426502,
26.960931,5.388662,
27.060757,5.357342,
27.167315,5.321957,
27.271024,5.284176,
27.373248,5.247426,
27.461701,5.211176,
27.565746,5.179973,
27.669910,5.143250,
27.772735,5.106497,
27.860636,5.070237,
27.971814,5.039295,
28.059699,5.000146,
28.169943,4.969246,
28.270966,4.930430,
28.358938,4.895059,
28.471095,4.864228,
28.559246,4.824906,
28.668647,4.794077,
28.775554,5.149000,
28.863770,5.227096,
28.973919,5.481276,
29.062607,5.598641,
29.169589,5.566704,
29.257405,5.528829,
29.367803,5.497521,
29.472831,5.458189,
29.561424,5.420622,
29.670850,5.389225,
29.758722,5.350432,
29.869522,5.319274,
29.972982,5.279997,
30.060947,5.243364,
30.167584,5.212219,
30.273672,5.174423,
30.361605,5.137068,
30.470164,5.105986,
30.569857,5.067748,
30.672172,5.032665,
30.761847,4.996632,
30.867748,4.965123,
30.956053,4.927931,
31.064922,4.896928,
31.170389,4.858802,
31.259232,4.821746,
31.367718,4.790591,
31.456078,5.142111,
31.567970,5.206403,
31.673775,5.528720,
31.761964,5.641727,
31.869770,5.609950,
31.973041,5.571610,
32.060966,5.534624,
32.169282,5.503427,
32.257393,5.464861,
32.365552,5.433470,
32.468810,5.394837,
32.572720,5.358345,
32.661288,5.321315,
32.769492,5.290070,
32.858026,5.251478,
32.965587,5.220409,
33.071088,5.182375,
33.158581,5.145120,
33.271732,5.114145,
33.359630,5.074323,
33.469037,5.043321,
33.573046,5.002192,
33.661167,4.968308,
33.770523,4.937307,
33.858375,4.898971,
33.966140,4.868158,
34.070887,4.830385,
34.159038,5.170522,
34.266589,5.235528,
34.370590,5.544505,
34.458389,5.655378,
34.568764,5.623959,
34.657134,5.584493,
34.766539,5.552932,
34.855614,5.513755,
34.963808,5.482134,
35.062767,5.443624,
35.165741,5.408438,
35.266947,5.371822,
35.371276,5.335899,
35.459325,5.298887,
35.568405,5.267733,
35.670792,5.229042,
35.758828,5.192873,
35.866295,5.161779,
35.970069,5.123858,
36.058182,5.087245,
36.167942,5.056081,
36.256389,5.017559,
36.367093,4.986349,
36.467865,4.947504,
36.570364,4.912136,
36.658424,4.876193,
36.767019,4.845348,
36.871153,5.197733,
36.959246,5.274430,
37.065170,5.527138,
37.168111,5.640601,
37.271875,5.908174,
37.359812,5.870750,
37.467529,5.839103,
37.570649,5.800369,
37.658593,5.763323,
37.770538,5.731719,
37.858393,5.691566,
37.965178,5.660081,
38.070752,5.621580,
38.159114,5.584153,
38.266971,5.552632,
38.368908,5.513978,
38.471942,5.477821,
38.560629,5.441126,
38.669410,5.409594,
38.771207,5.370920,
38.859121,5.334794,
38.970143,5.303341,
39.058077,5.264266,
39.167006,5.233034,
39.255518,5.194410,
39.366560,5.163046,
39.472265,5.124049,
39.560888,5.086815,
39.669517,5.055586,
39.757322,5.017373,
39.867099,4.986493,
39.970734,4.947902,
40.059411,4.911528,
40.166159,4.880403,
40.270512,4.842879,
40.358579,4.806425,
40.467901,5.093333,
40.573769,5.172259,
40.661929,5.477842,
40.769562,5.571600,
40.857465,5.851785,
40.965940,5.820117,
41.071165,5.780841,
41.159478,5.743236,
41.268765,5.711418,
41.356499,5.672539,
41.465045,5.641104,
41.569465,5.602299,
41.657511,5.564946,
41.764225,5.533469,
41.866694,5.495495,
41.969322,5.458907,
42.057386,5.422452,
42.165924,5.391045,
42.254634,5.352395,
42.365354,5.321146,
42.466162,5.281633,
42.567458,5.246169,
42.655718,5.210333,
42.764808,5.179177,
42.869564,5.140605,
42.958092,5.103657,
43.066506,5.072374,
43.170428,5.034288,
43.259649,4.997592,
43.368151,4.966342,
43.470772,4.928240,
43.558896,4.892226,
43.667143,4.861266,
43.755414,4.823405,
43.868178,4.792457,
43.969490,5.158418,
44.057538,5.232340,
44.168788,5.487640,
44.257069,5.605722,
44.365925,5.574124,
44.468735,5.535343,
44.556593,5.498681,
44.664501,5.467401,
44.767705,5.428981,
44.870723,5.392294,
44.959003,5.355569,
45.067646,5.324270,
45.156464,5.285831,
45.263370,5.254267,
45.365810,5.216535,
45.468459,5.180056,
45.557212,5.144067,
45.670149,5.112751,
45.757983,5.072905,
45.858124,5.041876,
45.964840,5.006760,
46.068277,4.969231,
46.157607,4.932639,
46.264640,4.901499,
46.364513,4.863980,
46.469739,4.828918,
46.558550,4.792078,
46.662441,5.079893,
46.764153,5.155013,
46.862083,5.448425,
46.962977,5.552087,
47.066070,5.516109,
47.154406,5.479363,
47.263939,5.447794,
47.370756,5.408909,
47.458833,5.370957,
47.568215,5.339710,
47.656346,5.300922,
47.766088,5.269682,
47.853912,5.230824,
47.961873,5.199602,
48.067921,5.161621,
48.169885,5.124076,
48.258188,5.088083,
48.362181,5.057074,
48.465661,5.020464,
48.565117,4.984062,
48.668867,4.949119,
48.756718,4.912721,
48.866696,4.881901,
48.969224,4.843361,
49.058873,4.807243,
49.163452,5.096649,
49.266786,5.172480,
49.355008,5.471314,
49.462185,5.564576,
49.570522,5.844381,
49.659612,5.805430,
49.764976,5.773401,
49.865370,5.735565,
49.967423,5.699598,
50.055727,5.663023,
50.163682,5.631444,
50.266482,5.592848,
50.354408,5.556091,
50.464726,5.524711,
50.568985,5.485417,
50.657437,5.448288,
50.765598,5.416728,
50.854038,5.378178,
50.968885,5.346858,
51.058056,5.306196,
51.164298,5.274428,
51.270990,5.237009,
51.367370,5.199232,
51.455465,5.165171,
51.565162,5.134027,
51.670263,5.095394,
51.758756,5.058199,
51.868067,5.027147,
51.957671,4.988655,
52.064233,4.957218,
52.168293,4.919812,
52.270512,4.883292,
52.359412,4.847278,
52.464592,4.816282,
52.569261,4.779543,
52.658023,5.119375,
52.767495,5.183942,
52.855816,5.500061,
52.962576,5.594003,
53.065388,5.871788,
53.170202,5.834783,
53.258512,5.797033,
53.363899,5.765292,
53.465655,5.727491,
53.567171,5.691016,
53.655243,5.654643,
53.762698,5.623116,
53.866271,5.584619,
53.969804,5.547696,
54.057857,5.510817,
54.168262,5.479250,
54.256960,5.440088,
54.367099,5.408464,
54.467501,5.369413,
54.555665,5.333811,
54.665436,5.302163,
54.755492,5.263386,
54.860974,5.231740,
54.965263,5.194180,
55.053989,5.157567,
55.163456,5.126165,
55.263993,5.087549,
55.366453,5.052218,
55.455276,5.016158,
55.563811,4.984638,
55.668603,4.946732,
55.756893,4.909916,
55.866399,4.878963,
55.954487,4.840612,
56.064653,4.809678,
56.170570,5.166300,
56.259199,5.243738,
56.349258,5.499891,
56.464172,5.595827,
56.567455,5.895843,
56.655767,5.858722,
56.762779,5.827005,
56.866862,5.788540,
56.955396,5.751012,
57.049728,5.719358,
57.155521,5.685586,
57.257447,5.647653,
57.361083,5.611047,
57.466545,5.573932,
57.554582,5.536555,
57.665687,5.505185,
57.754097,5.465561,
57.863942,5.434064,
57.965710,5.394994,
58.067438,5.358888,
58.155704,5.322788,
58.265174,5.291489,
58.354465,5.252629,
58.463531,5.221116,
58.566405,5.182520,
58.654885,5.146188,
58.762259,5.114830,
58.865875,5.077060,
58.954564,5.040426,
59.064452,5.009367,
59.153221,4.970754,
59.260561,4.939560,
59.365994,4.901912,
59.454430,4.864855,
59.562675,4.833875,
59.666459,4.796034,
59.765542,5.132522,
59.853874,5.204717,
59.960818,5.459304,
60.064029,5.573997,
60.166561,5.537473,
60.255360,5.500610,
60.360550,5.469276,
60.466446,5.431787,
60.554522,5.394217,
60.660080,5.362899,
60.766894,5.325452,
60.855467,5.287553,
60.960506,5.256132,
61.065903,5.219021,
61.154075,5.181771,
61.262899,5.150514,
61.367523,5.112162,
61.455621,5.075323,
61.564655,5.044303,
61.653721,5.005869,
61.761364,4.974553,
61.863387,4.936706,
61.968824,4.900780,
62.057759,4.863774,
62.166710,4.832825,
62.255169,4.794605,
62.367571,5.081287,
62.456894,5.163031,
62.562143,5.419058,
62.666524,5.531161,
62.755155,5.802571,
62.862676,5.770885,
62.965250,5.732293,
63.066434,5.695271,
63.156287,5.659008,
63.265545,5.627095,
63.368908,5.587977,
63.457081,5.551129,
63.564283,5.519659,
63.667565,5.481471,
63.757012,5.444590,
63.863051,5.412879,
63.966732,5.375161,
64.055084,5.338258,
64.162654,5.307029,
64.268707,5.268922,
64.356884,5.231374,
64.466378,5.200156,
64.554180,5.161515,
64.662399,5.130352,
64.764762,5.092317,
64.852648,5.056219,
64.963815,5.025275,
65.051887,4.986182,
65.161731,4.955242,
65.265449,4.916678,
65.355020,4.880138,
65.462523,4.848884,
65.564451,4.811148,
65.652726,4.775529,
65.761194,5.063707,
65.864422,5.141778,
65.952762,5.438960,
66.063417,5.532555,
66.151224,5.820782,
66.250528,5.789140,
66.351447,5.753451,
66.455303,5.717309,
66.560920,5.680114,
66.649687,5.642217,
66.758563,5.610418,
66.861970,5.571500,
66.964364,5.534476,
67.053439,5.498158,
67.160939,5.466437,
67.266707,5.428157,
67.355667,5.390525,
67.463422,5.358836,
67.567583,5.320744,
67.655711,5.283813,
67.760917,5.252542,
67.866054,5.214979,
67.954257,5.178190,
68.060954,5.147033,
68.163373,5.109379,
68.251580,5.073267,
68.363651,5.042125,
68.452366,5.002591,
68.559580,4.971567,
68.665016,4.933855,
68.753595,4.896696,
68.864587,4.865713,
68.953116,4.826904,
69.059498,4.795780,
69.163948,5.140137,
69.264611,5.216101,
69.354379,5.506515,
69.460593,5.601988,
69.548897,5.879271,
69.658474,5.847508,
69.763243,5.808102,
69.851166,5.770463,
69.958228,5.738913,
70.061688,5.700507,
70.150172,5.663450,
70.259219,5.631479,
70.358422,5.592783,
70.462381,5.557333,
70.550872,5.520107,
70.660116,5.488701,
70.765056,5.449804,
70.853305,5.412455,
70.967098,5.380964,
71.055100,5.340655,
71.165876,5.309312,
71.254898,5.269962,
71.363236,5.238666,
71.466747,5.200081,
71.555577,5.163636,
71.664540,5.132362,
71.754143,5.093953,
71.858516,5.062379,
71.961259,5.025619,
72.064049,4.989291,
72.154170,4.953378,
72.247766,4.921317,
72.360805,4.888857,
72.463855,4.849241,
72.552862,4.813087,
72.658947,4.781997,
72.762906,5.127331,
72.851377,5.203034,
72.963141,5.457039,
73.064737,5.575874,
73.153615,5.841706,
73.259714,5.809784,
73.363602,5.771826,
73.451994,5.734470,
73.562301,5.702771,
73.665224,5.663300,
73.753147,5.626471,
73.861256,5.595010,
73.949371,5.556432,
74.059762,5.524873,
74.161207,5.485620,
74.259751,5.449452,
74.361525,5.414420,
74.449668,5.378255,
74.560009,5.346966,
74.665064,5.307689,
74.754480,5.270430,
74.861952,5.238885,
74.963905,5.200749,
75.052041,5.164842,
75.165888,5.133759,
75.254200,5.093544,
75.364794,5.062420,
75.452746,5.023509,
75.559905,4.992297,
75.664669,4.954917,
75.763679,4.918049,
75.851807,4.883396,
75.960295,4.852296,
76.065236,4.814482,
76.155062,4.777553,
76.262724,5.067311,
76.351355,5.145158,
76.461718,5.401552,
76.550433,5.517819,
76.660977,5.750077,
76.749129,5.710605,
76.858758,5.679001,
76.961979,5.639759,
77.065076,5.602827,
77.153643,5.565926,
77.260280,5.534187,
77.349792,5.496132,
77.459711,5.464400,
77.560917,5.425297,
77.663193,5.389361,
77.752463,5.353048,
77.858439,5.321358,
77.961735,5.283737,
78.050124,5.247210,
78.159345,5.215921,
78.262839,5.177272,
78.365556,5.140642,
78.453700,5.104517,
78.561438,5.073445,
78.661805,5.035354,
78.749872,5.000089,
78.859581,4.969138,
78.964022,4.930539,
79.053880,4.893812,
79.163328,4.862531,
79.251724,4.824145,
79.360076,4.793233,
79.463523,5.145146,
79.564955,5.221006,
79.653360,5.512323,
79.768937,5.606546,
79.856925,5.906863,
79.962830,5.875142,
80.051150,5.837008,
80.159555,5.805154,
80.261001,5.766217,
80.349260,5.729869,
80.457475,5.698225,
80.563500,5.659461,
80.651872,5.621501,
80.756663,5.589906,
80.857153,5.552476,
80.960193,5.516657,
81.048112,5.479903,
81.157871,5.448617,
81.263676,5.409526,
81.352898,5.371944,
81.456485,5.340256,
81.560358,5.303529,
81.648476,5.266653,
81.757769,5.235232,
81.865062,5.196880,
81.953712,5.158930,
82.064329,5.127636,
82.152426,5.088649,
82.259276,5.057572,
82.363692,5.019881,
82.451914,4.983247,
82.562868,4.952219,
82.651625,4.913259,
82.756468,4.882127,
82.863033,4.845366,
82.951491,4.808095,
83.061532,4.776995,
83.150398,5.133157,
83.255658,5.198096,
83.358882,5.502276,
83.463616,5.611686,
83.552053,5.884485,
83.661547,5.852361,
83.763874,5.813287,
83.852376,5.776319,
83.958615,5.744592,
84.063676,5.706603,
84.152125,5.668965,
84.260340,5.637270,
84.348416,5.598584,
84.457764,5.567054,
84.562599,5.527960,
84.663536,5.490571,
84.751386,5.454700,
84.859245,5.423489,
84.947969,5.384975,
85.060048,5.353639,
85.148260,5.313885,
85.258672,5.282623,
85.364271,5.243487,
85.452218,5.206141,
85.562123,5.174949,
85.651480,5.136190,
85.760485,5.104725,
85.863408,5.066300,
85.951658,5.030049,
86.058933,4.998860,
86.158989,4.961102,
86.262674,4.926107,
86.351199,4.889632,
86.462918,4.858727,
86.551358,4.819536,
86.657713,4.788578,
86.761370,5.133118,
86.862882,5.208713,
86.951168,5.501192,
87.060364,5.596077,
87.150365,5.878277,
87.256608,5.845861,
87.359475,5.807574,
87.453155,5.770564,
87.556231,5.737025,
87.660184,5.699890,
87.762666,5.662809,
87.851154,5.626022,
87.959198,5.594491,
88.061704,5.555903,
88.150388,5.519046,
88.259750,5.487748,
88.364206,5.448765,
88.452299,5.411601,
88.561174,5.380008,
88.649174,5.341608,
88.755257,5.310293,
88.861502,5.272839,
88.949576,5.235207,
89.059513,5.204018,
89.159566,5.165128,
89.248043,5.129855,
89.355553,5.098683,
89.460919,5.060796,
89.549793,5.023452,
89.656722,4.992372,
89.760170,4.954785,
89.848356,4.918500,
89.959295,4.887526,
90.047534,4.848691,
90.156964,4.817754,
90.258578,4.779471,
90.362375,5.109462,
90.451026,5.185161,
90.559855,5.440760,
90.658080,5.555882,
90.762145,5.811509,
90.850408,5.774137,
90.959543,5.742232,
91.048369,5.703262,
91.156738,5.671446,
91.261847,5.632522,
91.349857,5.595088,
91.457162,5.563633,
91.559568,5.525334,
91.647769,5.488856,
91.758537,5.457374,
91.861492,5.418005,
91.950068,5.381342,
92.057328,5.349713,
92.161162,5.311793,
92.249435,5.275055,
92.358133,5.243762,
92.462162,5.205357,
92.551062,5.168620,
92.658849,5.137229,
92.759440,5.099190,
92.847775,5.063711,
92.958463,5.032636,
93.062111,4.993492,
93.150048,4.957245,
93.261171,4.926366,
93.349126,4.887374,
93.456498,4.856549,
93.561521,4.818766,
93.660983,4.782146,
93.762348,5.104910,
93.851105,5.178412,
93.960562,5.434811,
94.048792,5.550572,
94.156444,5.780949,
94.244760,5.742325,
94.357180,5.710609,
94.463530,5.670350,
94.551804,5.632162,
94.657915,5.600562,
94.746297,5.562798,
94.855868,5.531217,
94.961260,5.492098,
95.049403,5.454548,
95.156168,5.423182,
95.260813,5.385285,
95.349690,5.348150,
95.458053,5.316532,
95.546453,5.278155,
95.652934,5.246853,
95.752399,5.209233,
95.855813,5.174078,
95.960189,5.137548,
96.048253,5.100732,
96.157160,5.069678,
96.261069,5.031226,
96.350996,4.994632,
96.457080,4.963168,
96.559775,4.925826,
96.648349,4.889816,
96.755979,4.858768,
96.858966,4.821138,
96.947607,4.784960,
97.056526,5.071703,
97.158064,5.150576,
97.260099,5.443151,
97.349034,5.551916,
97.458847,5.781762,
97.561892,5.742136,
97.650094,5.705294,
97.756736,5.673723,
97.861714,5.635568,
97.949767,5.598040,
98.059035,5.566445,
98.159447,5.527470,
98.248133,5.491736,
98.357743,5.460134,
98.460539,5.421107,
98.548707,5.384626,
98.656260,5.353015,
98.754290,5.315019,
98.860188,5.280313,
98.951850,5.242563,
99.056621,5.210282,
99.155911,5.173187,
99.245135,5.138296,
99.355626,5.106782,
99.444968,5.067717,
99.551678,5.036353,
99.653962,4.998820,
99.758639,4.962857,
99.860467,4.926177,
99.949483,4.890473,
100.055721,4.859218,
100.157694,4.822041,
100.246797,4.786242,
100.354835,5.074474,
100.458243,5.152644,
100.546648,5.451124,
100.656101,5.544682,
100.761659,5.830109,
100.850951,5.792160,
100.957914,5.760069,
101.057322,5.721646,
101.160056,5.685973,
101.248360,5.649238,
101.360627,5.617592,
101.448777,5.577549,
101.555366,5.545922,
101.658948,5.507752,
101.747639,5.471106,
101.851917,5.439534,
101.953177,5.402209,
102.054767,5.366487,
102.160844,5.330418,
102.250028,5.292818,
102.357707,5.261193,
102.446390,5.223083,
102.552355,5.191759,
102.656672,5.154232,
102.745242,5.117480,
102.862179,5.086112,
102.949936,5.045063,
103.058640,5.013896,
103.146981,4.975930,
103.252295,4.944642,
103.356002,4.907903,
103.444294,4.871482,
103.554875,4.840601,
103.642842,4.801875,
103.754670,5.088651,
103.843145,5.169665,
103.953792,5.423493,
104.058060,5.540475,
104.146253,5.813196,
104.254225,5.781397,
104.359440,5.742580,
104.448600,5.704899,
104.557408,5.673090,
104.645350,5.634165,
104.753658,5.602676,
104.858244,5.563873,
104.946609,5.526631,
105.054440,5.495184,
105.154953,5.456598,
105.258083,5.420889,
105.346503,5.384267,
105.453566,5.352894,
105.553880,5.314947,
105.641854,5.279366,
105.751125,5.248202,
105.858218,5.209314,
105.946381,5.171703,
106.056247,5.140552,
106.159661,5.101801,
106.249176,5.065350,
106.354374,5.033755,
106.458916,4.996662,
106.549887,4.959862,
106.657087,4.928114,
106.759166,4.890474,
106.848554,4.854438,
106.956882,4.823384,
107.059075,4.785442,
107.147439,5.117379,
107.256185,5.182046,
107.344430,5.493623,
107.453487,5.587402,
107.558516,5.871911,
107.646711,5.834150,
107.755870,5.802423,
107.844415,5.763075,
107.952656,5.731352,
108.058237,5.692601,
108.146551,5.654741,
108.255745,5.623160,
108.344132,5.584096,
108.452181,5.552526,
108.557268,5.514027,
108.645385,5.476584,
108.757586,5.445191,
108.845794,5.405261,
108.954097,5.373897,
109.058279,5.335296,
109.147119,5.298562,
109.257584,5.267093,
109.345508,5.227958,
109.454102,5.196797,
109.558369,5.158307,
109.646234,5.121690,
109.752920,5.090675,
109.854476,5.053106,
109.958373,5.017330,
110.048054,4.980629,
110.154285,4.948954,
110.258737,4.911917,
110.347566,4.875325,
110.463036,4.844177,
110.551804,4.803734,
110.639923,5.091338,
110.752037,5.155405,
110.855279,5.478978,
110.943300,5.588295,
111.054063,5.817990,
111.141656,5.778204,
111.251222,5.746686,
111.353616,5.707405,
111.441493,5.670768,
111.554872,5.639133,
111.658179,5.598598,
111.747276,5.561842,
111.856071,5.530023,
111.944377,5.491096,
112.049252,5.459646,
112.155846,5.422445,
112.244171,5.384552,
112.355818,5.353217,
112.456304,5.313588,
112.545067,5.277895,
112.650241,5.246532,
112.751646,5.209190,
112.856203,5.173399,
112.957993,5.136568,
113.047588,5.100409,
113.152051,5.068925,
113.256806,5.032231,
113.345896,4.995411,
113.452828,4.964121,
113.558617,4.926536,
113.646795,4.889444,
113.756783,4.858391,
113.845678,4.819805,
113.954720,4.788872,
114.043335,5.144663,
114.150094,5.208871,
114.253067,5.516845,
114.358013,5.626626,
114.446059,5.899639,
114.552269,5.867743,
114.640198,5.829661,
114.750868,5.797839,
114.854764,5.758036,
114.942711,5.720954,
115.051292,5.689413,
115.154915,5.650567,
115.244985,5.613363,
115.351194,5.581157,
115.455256,5.543380,
115.543760,5.506241,
115.652956,5.474692,
115.757003,5.435788,
115.845022,5.398831,
115.955985,5.367391,
116.046070,5.328164,
116.152510,5.296264,
116.253832,5.258315,
116.357386,5.222500,
116.446129,5.186056,
116.554003,5.154598,
116.657504,5.116632,
116.745434,5.080140,
116.851364,5.049131,
116.939247,5.011876,
117.049893,4.980757,
117.158022,4.942011,
117.245984,4.904014,
117.352641,4.872928,
117.455596,4.835872,
117.543690,4.799828,
117.650642,5.085841,
117.755878,5.163262,
117.844277,5.468195,
117.952082,5.561725,
118.056655,5.842179,
118.144987,5.804500,
118.253125,5.772633,
118.356856,5.733945,
118.446076,5.696784,
118.553964,5.664813,
118.654339,5.626118,
118.755785,5.590182,
118.844100,5.554039,
118.951217,5.522582,
119.056234,5.484380,
119.144359,5.446985,
119.252843,5.415633,
119.355542,5.377060,
119.457064,5.340619,
119.545376,5.304529,
119.650600,5.273333,
119.755837,5.236036,
119.845747,5.198749,
119.954060,5.167050,
120.056083,5.128796,
120.144346,5.092786,
120.251315,5.061596,
120.356364,5.024023,
120.444714,4.987106,
120.555175,4.956009,
120.644234,4.916951,
120.749559,4.885980,
120.852612,4.848963,
120.940716,4.813010,
121.049615,4.782162,
121.148690,5.135213,
121.249883,5.207559,
121.350964,5.499065,
121.455235,5.606770,
121.557171,5.878382,
121.645096,5.841635,
121.751121,5.810062,
121.855613,5.771751,
121.943896,5.734453,
122.053366,5.702535,
122.141951,5.663584,
122.242375,5.631817,
122.345356,5.595857,
122.450176,5.559107,
122.538264,5.521751,
122.650872,5.490358,
122.755814,5.450215,
122.843563,5.412908,
122.952780,5.381747,
123.041236,5.342880,
123.149187,5.311497,
123.254024,5.273259,
123.342228,5.236148,
123.452388,5.204960,
123.555426,5.166059,
123.643857,5.129544,
123.753557,5.098392,
123.856227,5.059808,
123.944635,5.023527,
124.052337,4.992515,
124.154429,4.954675,
124.257559,4.918754,
124.345764,4.882660,
124.452763,4.851781,
124.541251,4.814165,
124.652052,4.783238,
124.755971,4.771061,
124.857076,4.784569,
124.946783,4.822020,
125.058171,4.790827,
125.146388,4.751971,
125.254810,4.721177,
125.343852,4.683068,
125.454898,4.652342,
125.543176,4.613672,
